method,mode,physical_role_candidate,global_peak_frequency_hz,angle_state_label,feature,sample_count,mean,standard_deviation,median,mad,robust_sigma,q05,q25,q75,q95,minimum,maximum
IOVMD,IMF6,angle_movement_response_candidate,35.626738525730175,stable_43deg,rms_nm,184,0.018631940996967064,0.00332649236814792,0.018033125675401253,0.001971901586112953,0.002923541291571064,0.014242133736465655,0.016265208018402977,0.020325696727362775,0.02465471282688765,0.0112462901141105,0.0297001885019673
IOVMD,IMF7,background_dynamic_mode,39.90785813630041,stable_10deg,energy_nm2,175,0.1465618062748406,0.04639354296057969,0.1463349189396949,0.03354944329887238,0.04974040463490819,0.07916242273397187,0.1116235569851134,0.17575865093204496,0.22620460705674117,0.0384106259407979,0.2698006021022525
IOVMD,IMF7,background_dynamic_mode,39.90785813630041,stable_10deg,envelope_mean_nm,175,0.024915191196561333,0.004350090145153694,0.0251035780908913,0.003009299779974002,0.004461587853789455,0.01812311730299091,0.021514702831397,0.02798095213290435,0.031630754242639045,0.0124773629913628,0.0354620009675069
IOVMD,IMF7,background_dynamic_mode,39.90785813630041,stable_10deg,local_peak_frequency_hz,175,39.88857142857143,0.23460829248583662,40.0,0.0,0.0,39.5,40.0,40.0,40.0,38.5,40.0
IOVMD,IMF7,background_dynamic_mode,39.90785813630041,stable_10deg,rms_nm,175,0.018893598728571357,0.003080693947886414,0.0191268736951242,0.0022074505222128005,0.0032727661442326977,0.01406790451405397,0.0167050558605029,0.0209617887539141,0.02378043951395368,0.0097993145092906,0.0259711668058181
IOVMD,IMF7,background_dynamic_mode,39.90785813630041,stable_43deg,energy_nm2,184,0.206553655442517,0.06475773944165582,0.19836467107852926,0.04363057085451272,0.06468668434890056,0.11524384248596027,0.15951363850878153,0.24574532803153015,0.3251810379753003,0.0952609316911593,0.4124645766706112
IOVMD,IMF7,background_dynamic_mode,39.90785813630041,stable_43deg,envelope_mean_nm,184,0.028741301406899324,0.004858499388748188,0.0282509480132245,0.0033531419924714492,0.004971368318038171,0.021533140612152335,0.025386607607738625,0.032013929127769306,0.03682042187495861,0.0186022091158603,0.0424263463385501
IOVMD,IMF7,background_dynamic_mode,39.90785813630041,stable_43deg,local_peak_frequency_hz,184,39.84239130434783,0.7068337304818746,40.0,0.0,0.0,38.5,39.5,40.0,40.5,38.0,43.5
IOVMD,IMF7,background_dynamic_mode,39.90785813630041,stable_43deg,rms_nm,184,0.022453449797089953,0.0035062149894936603,0.022269072992631,0.002457676595532301,0.0036437513205361894,0.016973689395055735,0.019969567748203174,0.024786244556582824,0.02851228633370001,0.0154321848494598,0.032111702565833
IOVMD,IMF8,background_dynamic_mode,59.97479137691238,stable_10deg,energy_nm2,175,0.09026930834711505,0.03329188239721441,0.0799262497431984,0.019789708274791096,0.029340221488205278,0.052670525308862313,0.0630146102689549,0.11148415575436035,0.15852398593101738,0.0470081456855259,0.1785892783921916
IOVMD,IMF8,background_dynamic_mode,59.97479137691238,stable_10deg,envelope_mean_nm,175,0.018792226617592236,0.0034047057968341304,0.0178795752436369,0.0021283223276745006,0.0031554506830102145,0.01459136332626433,0.01620595224149255,0.02113963665564935,0.025671113451192506,0.0134134641729163,0.027935450872836
IOVMD,IMF8,background_dynamic_mode,59.97479137691238,stable_10deg,local_peak_frequency_hz,175,57.60285714285714,2.3355677783551134,58.0,2.0,2.9652,54.0,55.0,60.0,60.0,53.0,60.0
IOVMD,IMF8,background_dynamic_mode,59.97479137691238,stable_10deg,rms_nm,175,0.01478902491396768,0.002645373611055721,0.0141356154573473,0.0017635518227466004,0.0026146419324041097,0.0114750129563329,0.01255134702788795,0.01669419393309705,0.019907509801482568,0.010840680984782,0.0211299123514623
IOVMD,IMF8,background_dynamic_mode,59.97479137691238,stable_43deg,energy_nm2,184,0.1999988112420229,0.045367800935303335,0.20131636009941475,0.0330474968286974,0.04899621879822676,0.13120103766777136,0.16712105815201275,0.2328449262884803,0.27293316178233495,0.0955489718998893,0.3194667042690806
IOVMD,IMF8,background_dynamic_mode,59.97479137691238,stable_43deg,envelope_mean_nm,184,0.02810884291227651,0.0032853891772204936,0.028355446607237753,0.0023959235188879494,0.0035521962091032734,0.02283512496839616,0.025757539947463028,0.030523463096956326,0.03317410067492155,0.019617799264582,0.0360902316844681
IOVMD,IMF8,background_dynamic_mode,59.97479137691238,stable_43deg,local_peak_frequency_hz,184,57.94565217391305,1.9126506108618535,58.0,2.0,2.9652,54.0,56.875,60.0,60.0,53.5,60.0
IOVMD,IMF8,background_dynamic_mode,59.97479137691238,stable_43deg,rms_nm,184,0.022212919431822055,0.002572783006955189,0.02243414159245485,0.0018337439016085505,0.0027187087085248367,0.01811083304595177,0.020440221239738727,0.02412699946582745,0.026121490600437128,0.0154554983662683,0.0282606928554963
IOVMD,IMF9,background_dynamic_mode,72.63125869262865,stable_10deg,energy_nm2,175,0.06642990087287742,0.02703537976845552,0.0591455111301327,0.014015447544126904,0.020779302528922548,0.032498777695422754,0.0493535320548041,0.07992463864134311,0.11902608509281846,0.0260281962754865,0.1467180153274379
IOVMD,IMF9,background_dynamic_mode,72.63125869262865,stable_10deg,envelope_mean_nm,175,0.016069396027922768,0.0033351288487055305,0.0151532930854263,0.0017290195810613987,0.0025634444308816296,0.01152504295943806,0.0137833049240611,0.0183999585542675,0.02227687464222553,0.0102031323052463,0.0255148008579013
IOVMD,IMF9,background_dynamic_mode,72.63125869262865,stable_10deg,local_peak_frequency_hz,175,72.16857142857143,0.8086356569035053,72.0,0.5,0.7413,70.85,72.0,72.5,73.0,69.0,74.0
IOVMD,IMF9,background_dynamic_mode,72.63125869262865,stable_10deg,rms_nm,175,0.012639747899470883,0.002519483747409796,0.0121599250748239,0.0014500327700418016,0.002149818584863975,0.00901360008572144,0.01110782590979625,0.01413539811521395,0.01725006175926324,0.0080666282106414,0.0191518938572297
IOVMD,IMF9,background_dynamic_mode,72.63125869262865,stable_43deg,energy_nm2,184,0.0918324590497651,0.029087724491088252,0.08771666852321061,0.01974807320164175,0.029278493328754058,0.04911931894084379,0.07085579378521767,0.11221361215460657,0.14177415279138214,0.0310573166492632,0.1829269733971531
IOVMD,IMF9,background_dynamic_mode,72.63125869262865,stable_43deg,envelope_mean_nm,184,0.0188271964900685,0.0031559791521269705,0.018582691356937547,0.0022254296969371496,0.003299422068679018,0.01430343460067389,0.016621763838021227,0.021111906656434178,0.024618175002178604,0.0110451317778294,0.0277342529553913
IOVMD,IMF9,background_dynamic_mode,72.63125869262865,stable_43deg,local_peak_frequency_hz,184,71.9836956521739,1.411217911698237,71.5,1.0,1.4826,69.575,71.0,73.5,74.0,68.0,74.5
IOVMD,IMF9,background_dynamic_mode,72.63125869262865,stable_43deg,rms_nm,184,0.014961048135143264,0.0024040792783429667,0.0148084327303828,0.0017097204003737494,0.002534831465594121,0.011081411388340519,0.0133093744187525,0.016749056647761898,0.018826432096307355,0.0088115430897861,0.0213849814938634
IOVMD,IMF10,background_dynamic_mode,80.04607093184978,stable_10deg,energy_nm2,175,0.7037993788047627,0.11294336264633578,0.7007815914704494,0.06220289593392048,0.0922220135116305,0.5252813063498785,0.6469168309748792,0.7688561912728271,0.8823975955066116,0.3348131882671119,1.0072697164281414
IOVMD,IMF10,background_dynamic_mode,80.04607093184978,stable_10deg,envelope_mean_nm,175,0.058360872027437026,0.004926360066970083,0.058497696038309,0.0025575097675831007,0.003791763981418705,0.05018715855485707,0.0561488040033479,0.0610855225424744,0.06598000727710765,0.0406904445929645,0.0705386160802316
IOVMD,IMF10,background_dynamic_mode,80.04607093184978,stable_10deg,local_peak_frequency_hz,175,80.0,0.0,80.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0
IOVMD,IMF10,background_dynamic_mode,80.04607093184978,stable_10deg,rms_nm,175,0.04180448491776788,0.003457135183755004,0.0418563493233239,0.0018300445251194994,0.0027132240129421697,0.036234940326043664,0.04021555442561631,0.0438422204528326,0.04696788402780668,0.0289315220938646,0.0501814138010314
IOVMD,IMF10,background_dynamic_mode,80.04607093184978,stable_43deg,energy_nm2,184,0.7621569494797901,0.11818191226914551,0.760485611546307,0.08211376657375696,0.12174187032225206,0.5791519231730928,0.6772830507333834,0.8394604469845288,0.9758968895294386,0.5305210505039046,1.0808819955910751
IOVMD,IMF10,background_dynamic_mode,80.04607093184978,stable_43deg,envelope_mean_nm,184,0.06004623932256261,0.005218884739560652,0.060046049572803795,0.0036762001310347986,0.005450334314272192,0.05182107370309517,0.05635615457408862,0.06366018536600619,0.06923567615794764,0.0491130372429403,0.0731969727103282
IOVMD,IMF10,background_dynamic_mode,80.04607093184978,stable_43deg,local_peak_frequency_hz,184,80.0,0.0,80.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0
IOVMD,IMF10,background_dynamic_mode,80.04607093184978,stable_43deg,rms_nm,184,0.04352045357284082,0.003380027314628214,0.0436029065405938,0.002384970421859752,0.0035359571474492682,0.0380510157896152,0.04114857368153695,0.04581101269186755,0.0493937452545738,0.0364184379986259,0.0519827374132768
IOVMD,IMF11,background_dynamic_mode,90.29468011126563,stable_10deg,energy_nm2,175,0.22818969320917792,0.08119101312343084,0.2397681538298434,0.06153074728496641,0.0912254859246912,0.11039565631127436,0.1555302262993971,0.2848871886740242,0.3577883887857205,0.079205262992525,0.415289996828076
IOVMD,IMF11,background_dynamic_mode,90.29468011126563,stable_10deg,envelope_mean_nm,175,0.030753449676091598,0.006269907418829445,0.0318739543560123,0.004248392381485198,0.006298666544789954,0.020980988419750872,0.0257309113618878,0.0353086826399458,0.04045145714377439,0.0169996234998713,0.0443567949424056
IOVMD,IMF11,background_dynamic_mode,90.29468011126563,stable_10deg,local_peak_frequency_hz,175,90.38285714285715,0.44430348065576103,90.5,0.5,0.7413,90.0,90.0,90.5,91.0,89.5,92.0
IOVMD,IMF11,background_dynamic_mode,90.29468011126563,stable_10deg,rms_nm,175,0.023475631933393807,0.004413644082661346,0.0244830632187765,0.0031226905151757987,0.004629700957799639,0.0166128228407762,0.0197183679306459,0.02668739851344775,0.029907061817203054,0.0140717148024436,0.0322214989109785
IOVMD,IMF11,background_dynamic_mode,90.29468011126563,stable_43deg,energy_nm2,184,0.10271757962585727,0.02097671352659587,0.1020101866254726,0.016404894028127504,0.024321895886101834,0.0694952035230673,0.08711755181901143,0.1189863508927188,0.13548405849336378,0.0567380206358413,0.1461356705995113
IOVMD,IMF11,background_dynamic_mode,90.29468011126563,stable_43deg,envelope_mean_nm,184,0.02033251278379359,0.0021705705882092276,0.020403623281640852,0.0015485359159908996,0.0022958593490481076,0.017015279066560595,0.018892466492493425,0.0219560752905521,0.023763587430136474,0.0151386610417363,0.0251885783159278
IOVMD,IMF11,background_dynamic_mode,90.29468011126563,stable_43deg,local_peak_frequency_hz,184,91.45923913043478,0.9156928562487708,91.5,0.5,0.7413,90.0,91.0,92.0,92.5,88.0,94.0
IOVMD,IMF11,background_dynamic_mode,90.29468011126563,stable_43deg,rms_nm,184,0.01593887308155813,0.001661710238315951,0.01596949967328645,0.0012862734314140504,0.001907028989414471,0.013180971438615475,0.014757724417633076,0.01724716893966715,0.01840407829970854,0.0119098720223856,0.019113847768013
STVMD,IMF1,angle_position_mode,0.008692628650904,stable_10deg,energy_nm2,175,5.547632551366379,0.7631357983592406,5.485303959950217,0.4862432543345516,0.7209042488764063,4.338899621499415,5.048511142282399,6.036888106196259,6.9237576282356565,3.873596562999902,7.513866810317271
STVMD,IMF1,angle_position_mode,0.008692628650904,stable_10deg,envelope_mean_nm,175,0.14120031630655677,0.02487584931085304,0.1358059597021191,0.015770911934937987,0.02338195403473906,0.11475941661984433,0.121855444417837,0.15403992180260473,0.18414253763381308,0.1096533826585894,0.2391388764018266
STVMD,IMF1,angle_position_mode,0.008692628650904,stable_10deg,local_peak_frequency_hz,0,,,,,,,,,,,
STVMD,IMF1,angle_position_mode,0.008692628650904,stable_10deg,rms_nm,175,0.11749100040652057,0.008082045281040116,0.1171036288928551,0.005290658494547892,0.007843930284016705,0.10415012527513355,0.1123443530618959,0.12285038050721006,0.1315650988395977,0.0984072731432984,0.1370571669990051
STVMD,IMF1,angle_position_mode,0.008692628650904,stable_43deg,energy_nm2,184,6.504786970064606,0.8078233034881682,6.327634466040446,0.4325384747491223,0.6412815426630487,5.404124259716153,6.013234488240031,6.9371015248994485,8.072504582073458,4.705416454797528,8.774211713278792
STVMD,IMF1,angle_position_mode,0.008692628650904,stable_43deg,envelope_mean_nm,184,0.14740893621495219,0.02806928051205021,0.1387687755398772,0.01203578865788546,0.017844260264180983,0.11841773092905032,0.12821140692701039,0.1545649388828178,0.20573343649798045,0.1085402987818436,0.2447119519140371
STVMD,IMF1,angle_position_mode,0.008692628650904,stable_43deg,local_peak_frequency_hz,0,,,,,,,,,,,
STVMD,IMF1,angle_position_mode,0.008692628650904,stable_43deg,rms_nm,184,0.1272842724403484,0.007811082314352445,0.12577394866213015,0.004374861921432258,0.006486170284715465,0.11623364748099821,0.12260948437816571,0.13169186445527428,0.14206076096598413,0.1084598595656191,0.1481064795449442
STVMD,IMF2,background_dynamic_mode,2.1905424200278163,stable_10deg,energy_nm2,175,0.26182190376022335,0.11236535515112064,0.2406972768944024,0.0555519826488996,0.08236136947525854,0.1420099142389154,0.19121179295380053,0.3110504920784962,0.404390471829929,0.088664404267974,0.8708418646235708
STVMD,IMF2,background_dynamic_mode,2.1905424200278163,stable_10deg,envelope_mean_nm,175,0.03173185190055847,0.0055942431193606,0.0312599082191712,0.004171313782066602,0.0061843898132919435,0.0235219933494957,0.02797058279274765,0.03594829863566955,0.04101812456611976,0.0183337811665104,0.050778351824921
STVMD,IMF2,background_dynamic_mode,2.1905424200278163,stable_10deg,local_peak_frequency_hz,175,2.6028571428571428,1.2575029339527743,2.5,1.0,1.4826,1.0,1.5,3.5,5.0,0.5,6.0
STVMD,IMF2,background_dynamic_mode,2.1905424200278163,stable_10deg,rms_nm,175,0.025126628735445314,0.00483121754931852,0.024530454382991,0.0028894685129694994,0.00428392601732858,0.01884208081779119,0.02186388236238615,0.0278859419190646,0.0317947226462808,0.0148882843427285,0.0466594541498175
STVMD,IMF2,background_dynamic_mode,2.1905424200278163,stable_43deg,energy_nm2,184,0.2983234177605857,0.10198147055233382,0.27794671125499254,0.06368242128451491,0.0944155577964218,0.1377224736050197,0.23551218181443115,0.3678373148993236,0.4840745101451073,0.1009943563311418,0.6764759750067786
STVMD,IMF2,background_dynamic_mode,2.1905424200278163,stable_43deg,envelope_mean_nm,184,0.03394434874617367,0.006064715471948531,0.0333014492228918,0.0041502673549111,0.006153186380391196,0.023816723213905933,0.030160010616308824,0.0383532863107706,0.04388914741374736,0.0193845973636742,0.0528766948518846
STVMD,IMF2,background_dynamic_mode,2.1905424200278163,stable_43deg,local_peak_frequency_hz,184,3.203804347826087,1.0753251813586684,3.0,0.5,0.7413,1.5750000000000002,2.5,4.0,5.0,1.0,6.0
STVMD,IMF2,background_dynamic_mode,2.1905424200278163,stable_43deg,rms_nm,184,0.026906632528181224,0.004686259039470383,0.026360325735634148,0.0029973217338952994,0.004443829202673171,0.018553508164571835,0.024264791732718727,0.03032478669198385,0.03478700821960725,0.0158898046189326,0.0411240797771445
STVMD,IMF3,background_dynamic_mode,17.793810848400554,stable_10deg,energy_nm2,175,1.1013807943861529,0.20175341489841517,1.1234660239345131,0.12033330503283146,0.17840615804167592,0.7593346352692092,0.9735930015337542,1.2253807041433955,1.4060265785297434,0.4297137118548787,1.6211141413188912
STVMD,IMF3,background_dynamic_mode,17.793810848400554,stable_10deg,envelope_mean_nm,175,0.07170319846020104,0.007160129761111742,0.0731023683214673,0.004410361732073098,0.006538802303971575,0.058980053692695045,0.06738169941814474,0.07640763662095046,0.08168861607232869,0.0454230443568399,0.0883140585042636
STVMD,IMF3,background_dynamic_mode,17.793810848400554,stable_10deg,local_peak_frequency_hz,175,16.408571428571427,0.6675445779472694,16.5,0.5,0.7413,15.5,16.0,17.0,17.5,15.0,17.5
STVMD,IMF3,background_dynamic_mode,17.793810848400554,stable_10deg,rms_nm,175,0.05223722285036104,0.004986645152299592,0.0529968400929365,0.0028886649191939007,0.004282734609196877,0.04356484744061967,0.04933540782200575,0.05534845696335445,0.059287983203157146,0.0327762761709929,0.0636614903477544
STVMD,IMF3,background_dynamic_mode,17.793810848400554,stable_43deg,energy_nm2,184,2.941137329798194,1.4876891917516275,3.0693344838457386,1.4155827773667262,2.098743025723908,1.027218287591542,1.3966660103414539,4.154375136560778,5.2737791304837,0.7166182101378723,7.192809238911566
STVMD,IMF3,background_dynamic_mode,17.793810848400554,stable_43deg,envelope_mean_nm,184,0.11127912524746161,0.030813297293574238,0.11421000268111625,0.026491550573772442,0.03927637288067502,0.06801510679913808,0.0798220844408781,0.13711815345691689,0.15747348414309995,0.0570750928172921,0.1888829877052569
STVMD,IMF3,background_dynamic_mode,17.793810848400554,stable_43deg,local_peak_frequency_hz,184,17.671195652173914,0.4895483418390737,18.0,0.0,0.0,17.0,17.5,18.0,18.0,15.5,18.5
STVMD,IMF3,background_dynamic_mode,17.793810848400554,stable_43deg,rms_nm,184,0.08274605166023084,0.02255435495022206,0.08759756565793345,0.018369238583676048,0.027234233124158107,0.05067588204953594,0.0590902837950571,0.10191141714627085,0.11482355012571105,0.0423266526593431,0.1340970659532822
STVMD,IMF4,background_dynamic_mode,20.07127955493741,stable_10deg,energy_nm2,175,0.35867946454848204,0.10176367303549304,0.3348760058201981,0.0674303077992287,0.09997217434313647,0.23145755279934388,0.28255848652082,0.4269518976041259,0.5516086196498027,0.1803559576948201,0.6824117281255199
STVMD,IMF4,background_dynamic_mode,20.07127955493741,stable_10deg,envelope_mean_nm,175,0.03977230700529228,0.00584448476461638,0.0387993548222634,0.004028545444194204,0.005972721475562326,0.03162121008037033,0.03549830138977875,0.04424095605343225,0.05073541577796373,0.0275308862409229,0.0561494338792564
STVMD,IMF4,background_dynamic_mode,20.07127955493741,stable_10deg,local_peak_frequency_hz,175,19.994285714285713,0.23359122506406232,20.0,0.0,0.0,20.0,20.0,20.0,20.0,18.0,20.5
STVMD,IMF4,background_dynamic_mode,20.07127955493741,stable_10deg,rms_nm,175,0.029658940441817987,0.004140516665648818,0.0289342360284576,0.0029159896813681987,0.004323246301596491,0.0240550156213741,0.02657810322165985,0.032670777764572445,0.03713463093780986,0.0212341680844117,0.0413041077898288
STVMD,IMF4,background_dynamic_mode,20.07127955493741,stable_43deg,energy_nm2,184,0.40202373579484885,0.10080549591709875,0.39708264258298526,0.06762001194594275,0.10025342971105472,0.24767865069480738,0.33283180690534747,0.46869541736244524,0.5678663697207066,0.1757281567063766,0.7357740017296222
STVMD,IMF4,background_dynamic_mode,20.07127955493741,stable_43deg,envelope_mean_nm,184,0.04116869560727544,0.0057266249994730265,0.0411013758858471,0.0038912852563308016,0.005769219521036046,0.032055477401829686,0.03709976410434322,0.0447910465995119,0.04990214216190244,0.0256002888588533,0.0571028820648215
STVMD,IMF4,background_dynamic_mode,20.07127955493741,stable_43deg,local_peak_frequency_hz,184,20.03804347826087,0.2184607810418368,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,22.5
STVMD,IMF4,background_dynamic_mode,20.07127955493741,stable_43deg,rms_nm,184,0.03145381922011582,0.0039752331998764165,0.031507154161159845,0.002720886557588202,0.004033986410280268,0.02488362780486907,0.0288457664225006,0.0342306656076717,0.03767826917347382,0.0209599711776028,0.0428886349086101
STVMD,IMF5,background_dynamic_mode,39.90785813630041,stable_10deg,energy_nm2,175,0.22152751733955442,0.04302065094181337,0.2183686924332808,0.02789190997247329,0.04135254572518889,0.15998784988056436,0.1930872197192352,0.247022894726706,0.30389900694735905,0.1222044360417876,0.3496998301961138
STVMD,IMF5,background_dynamic_mode,39.90785813630041,stable_10deg,envelope_mean_nm,175,0.029998268708324238,0.00308550450873665,0.0294999533026777,0.0018452903793380014,0.0027358275164065205,0.02533369737607465,0.02800005986116775,0.031767012306390854,0.03578597026519037,0.022255950912909,0.038251894348855
STVMD,IMF5,background_dynamic_mode,39.90785813630041,stable_10deg,local_peak_frequency_hz,175,37.86571428571428,2.3287240422653412,39.5,0.5,0.7413,34.5,35.5,40.0,40.0,34.5,40.0
STVMD,IMF5,background_dynamic_mode,39.90785813630041,stable_10deg,rms_nm,175,0.023424318598562408,0.0022692548017766473,0.0233649680308619,0.0014473576564731014,0.0021458524614870198,0.01999913021941584,0.0219708054065123,0.02485069821286345,0.027562983159793972,0.0174788755389032,0.0295677117053431
STVMD,IMF5,background_dynamic_mode,39.90785813630041,stable_43deg,energy_nm2,184,0.31420149093587396,0.07525552835456518,0.3018890039461296,0.052254139862656396,0.07747198776037437,0.1974786742414823,0.2606696818999096,0.36676581926056195,0.4454095295585728,0.1641117422611275,0.5040317700304816
STVMD,IMF5,background_dynamic_mode,39.90785813630041,stable_43deg,envelope_mean_nm,184,0.0355566211207581,0.004275090618907203,0.03508341649230885,0.002820391556773452,0.00418151252207232,0.02852017300481171,0.03280404787392735,0.038347346995395576,0.04354055886032721,0.0255009419168292,0.0453561330387299
STVMD,IMF5,background_dynamic_mode,39.90785813630041,stable_43deg,local_peak_frequency_hz,184,38.50271739130435,1.2840948871710107,38.5,1.0,1.4826,36.0,37.5,40.0,40.0,35.5,40.0
STVMD,IMF5,background_dynamic_mode,39.90785813630041,stable_43deg,rms_nm,184,0.02782611822249469,0.0033573998277089717,0.02747221311308495,0.0024282270920727503,0.0036000894867070595,0.022218959466376236,0.02552788734587747,0.030280594009563323,0.03336948261715685,0.0202553537528431,0.0354975974549856
STVMD,IMF7,background_dynamic_mode,59.94871349095966,stable_10deg,energy_nm2,175,0.07013173772226217,0.026310425173439286,0.0643478850282032,0.0162958279719179,0.024160194551165477,0.03453123654180875,0.0503899818323918,0.0861228903365371,0.11813076475775196,0.0264822062373011,0.1458601509204896
STVMD,IMF7,background_dynamic_mode,59.94871349095966,stable_10deg,envelope_mean_nm,175,0.01660938615531533,0.0032871642080031568,0.0162443815635601,0.0025502821676988002,0.003781048341830241,0.01170378039239309,0.0142220070187478,0.01923177858867625,0.02195791565756432,0.0101604554089942,0.0253893571835056
STVMD,IMF7,background_dynamic_mode,59.94871349095966,stable_10deg,local_peak_frequency_hz,175,68.57142857142857,5.58006362118035,72.0,0.5,0.7413,60.0,60.0,72.5,73.0,58.5,75.0
STVMD,IMF7,background_dynamic_mode,59.94871349095966,stable_10deg,rms_nm,175,0.01301383077450707,0.002450277668614056,0.012683442457413,0.0016472166442687008,0.002442163396792776,0.00929128327335948,0.0112238496918864,0.014673338780585899,0.017184833421330308,0.0081366771837927,0.0190958209381326
STVMD,IMF7,background_dynamic_mode,59.94871349095966,stable_43deg,energy_nm2,184,0.0906877491097273,0.02901335168009868,0.08610526257891776,0.018847391906646402,0.027943143240793954,0.05228819803980413,0.06992217541069178,0.1087868375052361,0.14309425704944873,0.0309350573134061,0.1986021001856869
STVMD,IMF7,background_dynamic_mode,59.94871349095966,stable_43deg,envelope_mean_nm,184,0.018770136715660385,0.0031199288974852932,0.018388300659200947,0.0021697091889571474,0.0032168108435478666,0.01453768567726408,0.016455045511593575,0.0208012028790223,0.024257781844443677,0.0110027830227321,0.0287045302909731
STVMD,IMF7,background_dynamic_mode,59.94871349095966,stable_43deg,local_peak_frequency_hz,184,71.10326086956522,1.956547147481595,71.0,1.5,2.2239,68.5,69.5,72.5,74.0,66.0,76.0
STVMD,IMF7,background_dynamic_mode,59.94871349095966,stable_43deg,rms_nm,184,0.01486991110211403,0.0023739725444799674,0.01467183615681565,0.00161413710302755,0.002393119668948645,0.011433281127642516,0.013221400278329425,0.016491390174348898,0.01891389497921426,0.0087941823544611,0.0222823977718785
STVMD,IMF6,background_dynamic_mode,59.97479137691238,stable_10deg,energy_nm2,175,0.10102029830534348,0.04500420687529963,0.0857445770269402,0.0274491350612577,0.040696087641820665,0.04899135448188089,0.06507731711602825,0.1308919455518448,0.1830073551329915,0.0397044388797761,0.2350348756343375
STVMD,IMF6,background_dynamic_mode,59.97479137691238,stable_10deg,envelope_mean_nm,175,0.019627783137958887,0.004509747403482418,0.0187990081807426,0.0032810320918877003,0.004864458179432704,0.013657314503883019,0.01583757589958985,0.0226528020012535,0.027200008855917116,0.0122412517230039,0.0319277690783474
STVMD,IMF6,background_dynamic_mode,59.97479137691238,stable_10deg,local_peak_frequency_hz,175,54.73714285714286,2.7879137458298797,54.0,1.0,1.4826,50.85,53.25,55.0,60.0,48.5,60.0
STVMD,IMF6,background_dynamic_mode,59.97479137691238,stable_10deg,rms_nm,175,0.015524818401859462,0.0034054409530271923,0.014641087478987,0.0024393837340806017,0.0036166303241479,0.01106699533678038,0.0127551167941364,0.01808936918120485,0.02138967856067988,0.0099629863594928,0.024240197793868
STVMD,IMF6,background_dynamic_mode,59.97479137691238,stable_43deg,energy_nm2,184,0.21453328568082417,0.053061564214647354,0.21316669350285994,0.038873168321565385,0.057633359353552835,0.13203038254130461,0.1740261746958403,0.25131155132324534,0.302470846846111,0.1125751254313993,0.3580697114638564
STVMD,IMF6,background_dynamic_mode,59.97479137691238,stable_43deg,envelope_mean_nm,184,0.02923277878885693,0.0038155365824482086,0.0292201386499637,0.0029038031204104992,0.004305178506320606,0.023223740000220292,0.026300346536486625,0.032070455153838426,0.03515625245638059,0.021286389110688,0.0393881520522479
STVMD,IMF6,background_dynamic_mode,59.97479137691238,stable_43deg,local_peak_frequency_hz,184,58.22282608695652,2.0919624097213925,59.5,0.5,0.7413,54.0,57.0,60.0,60.0,54.0,60.0
STVMD,IMF6,background_dynamic_mode,59.97479137691238,stable_43deg,rms_nm,184,0.02297965612656049,0.0028833664725071255,0.023084985415452598,0.00207667781073405,0.0030788825221943024,0.018167922743748795,0.0208582215232658,0.02506549124927855,0.027498647421544224,0.0167761084157947,0.0299194632080798
STVMD,IMF8,background_dynamic_mode,80.04607093184978,stable_10deg,energy_nm2,175,0.7048752685680671,0.11204303680635397,0.7010552039488349,0.05873354352645621,0.08707835163232397,0.530778692391227,0.6475894673902016,0.768011986817839,0.8815156734703439,0.3342664325093047,1.006927903528662
STVMD,IMF8,background_dynamic_mode,80.04607093184978,stable_10deg,envelope_mean_nm,175,0.058386149754348506,0.004906580716395386,0.0585774851861617,0.0024212882997290963,0.003589802033178358,0.050332451102008645,0.056179835179956894,0.0610897952477162,0.06596415442409292,0.040680090231174,0.0705330053456021
STVMD,IMF8,background_dynamic_mode,80.04607093184978,stable_10deg,local_peak_frequency_hz,175,80.0,0.0,80.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0
STVMD,IMF8,background_dynamic_mode,80.04607093184978,stable_10deg,rms_nm,175,0.041838805141910525,0.003430715928891216,0.0418645197019156,0.0017920334918494,0.00265686885501592,0.0364239783485772,0.0402364708411588,0.04381813692964955,0.04694440122105389,0.0289078896025507,0.050172898648789
STVMD,IMF8,background_dynamic_mode,80.04607093184978,stable_43deg,energy_nm2,184,0.758675077900259,0.11948495871956123,0.7585556041661712,0.08330116366325935,0.12350230524714831,0.5715948026181271,0.6716743999165282,0.8373409525438247,0.974819571126687,0.5196352569418846,1.079756359734203
STVMD,IMF8,background_dynamic_mode,80.04607093184978,stable_43deg,envelope_mean_nm,184,0.059960183785807496,0.005272990648077012,0.0601436610508082,0.0037389411214294524,0.005543354106631306,0.05155307489109033,0.0562988060647156,0.0636760935494233,0.06921912320122862,0.0486765985356513,0.073165955452978
STVMD,IMF8,background_dynamic_mode,80.04607093184978,stable_43deg,local_peak_frequency_hz,184,80.0,0.0,80.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0
