time_s,raw_ch1_nm,angle_component_nm,estimated_angle_deg,angle_velocity_deg_s,state_label
11.795,1550.076048,1549.901429647403,11.162907363989273,-0.7052813653812606,stable_10deg
11.8,1550.078452,1549.9014557207277,11.15937745712074,-0.7066790086838637,stable_10deg
11.805,1549.947824,1549.9014818455826,11.155840573902434,-0.7080719022125592,stable_10deg
11.81,1549.88372,1549.901508021792,11.152296738098615,-0.7094600428887432,stable_10deg
11.815,1549.907758,1549.9015342491807,11.148745973473547,-0.7108434245562734,stable_10deg
11.82,1549.748317,1549.9015605275724,11.145188303853052,-0.7122220379804034,stable_10deg
11.825,1549.855676,1549.901586856791,11.141623753093743,-0.7135958708476053,stable_10deg
11.83,1549.897341,1549.9016132366596,11.138052345144576,-0.7149649139234882,stable_10deg
11.835,1549.934201,1549.9016396670013,11.134474103954508,-0.7163291672078742,stable_10deg
11.84,1550.072842,1549.9016661476392,11.130889053472497,-0.7176886245440883,stable_10deg
11.845,1549.895739,1549.9016926783959,11.127297217709067,-0.7190432766975619,stable_10deg
11.85,1550.124939,1549.9017192590939,11.123698620705522,-0.7203931082768733,stable_10deg
11.855,1550.008727,1549.9017458895546,11.120093286626298,-0.72173810696885,stable_10deg
11.86,1549.977474,1549.9017725695996,11.116481239635833,-0.7230782758517407,stable_10deg
11.865,1549.849266,1549.9017992990507,11.112862503867781,-0.7244136118472966,stable_10deg
11.87,1549.662601,1549.901826077729,11.10923710351736,-0.7257441026425226,stable_10deg
11.875,1549.858881,1549.9018529054556,11.105605062841356,-0.7270697328459974,stable_10deg
11.88,1549.784369,1549.9018797820504,11.1019664061889,-0.728390496301401,stable_10deg
11.885,1549.892534,1549.9019067073339,11.098321157878342,-0.7297063868517029,stable_10deg
11.89,1549.997508,1549.9019336811257,11.094669342320383,-0.7310173983405832,stable_10deg
11.895,1549.901348,1549.9019607032458,11.091010983894936,-0.7323235307682197,stable_10deg
11.9,1549.871701,1549.9019877735138,11.087346107012701,-0.7336247656647643,stable_10deg
11.905,1549.946221,1549.9020148917484,11.083674736238288,-0.7349210907172221,stable_10deg
11.91,1549.967857,1549.9020420577683,11.079996896105529,-0.7362125059255931,stable_10deg
11.915,1549.935804,1549.902069271392,11.076312611179032,-0.7374990112898772,stable_10deg
11.92,1549.778761,1549.9020965324385,11.07262190599263,-0.7387806006535769,stable_10deg
11.925,1549.894937,1549.9021238407256,11.068924805172497,-0.7400572555468443,stable_10deg
11.93,1549.861284,1549.902151196071,11.065221333437162,-0.7413289667351108,stable_10deg
11.935,1549.842055,1549.9021785982918,11.061511515505146,-0.74259573113995,stable_10deg
11.94,1549.966255,1549.9022060472055,11.057795376125762,-0.7438575456831131,stable_10deg
11.945,1549.843657,1549.9022335426291,11.054072940048314,-0.7451144042082802,stable_10deg
11.95,1549.970261,1549.9022610843795,11.05034423208368,-0.7463662913236746,stable_10deg
11.955,1549.79238,1549.9022886722726,11.046609277135078,-0.747613200873154,stable_10deg
11.96,1549.925387,1549.9023163061247,11.042868100074948,-0.7488551328565407,stable_10deg
11.965,1550.014337,1549.902343985752,11.039120725806512,-0.7500920780389109,stable_10deg
11.97,1549.854875,1549.9023717109699,11.035367179294559,-0.7513240302637669,stable_10deg
11.975,1550.047195,1549.902399481594,11.031607485503875,-0.752550983374789,stable_10deg
11.98,1549.855676,1549.9024272974398,11.02784166946081,-0.7537729281370531,stable_10deg
11.985,1550.007125,1549.9024551583218,11.024069756222504,-0.7549898583937065,stable_10deg
11.99,1549.947824,1549.9024830640549,11.020291770876874,-0.7562017618321093,stable_10deg
11.995,1549.84526,1549.902511014453,11.016507738604183,-0.7574086261389112,stable_10deg
12.0,1549.922983,1549.90253900933,11.012717684615485,-0.7586104513141123,stable_10deg
12.005,1549.917374,1549.9025670484998,11.008921634091042,-0.7598072342796414,stable_10deg
12.01,1549.799591,1549.902595131776,11.005119612272688,-0.7609989596438993,stable_10deg
12.015,1549.894937,1549.9026232589715,11.001311644494603,-0.7621856212505662,stable_10deg
12.02,1549.842856,1549.9026514298994,10.997497756060183,-0.7633672221777132,stable_10deg
12.025,1549.910963,1549.9026796443727,10.993677972272826,-0.7645437562688429,stable_10deg
12.03,1549.968659,1549.9027079022042,10.989852318497494,-0.7657152173674575,stable_10deg
12.035,1549.922983,1549.9027362032064,10.986020820099151,-0.7668815993170597,stable_10deg
12.04,1550.092077,1549.9027645471915,10.982183502504324,-0.7680428867262279,stable_10deg
12.045,1549.800392,1549.902792933971,10.978340391231889,-0.7691990765165357,stable_10deg
12.05,1549.953433,1549.9028213633571,10.974491511739158,-0.770350162531841,stable_10deg
12.055,1549.824428,1549.9028498351606,10.97063688960657,-0.771496135537042,stable_10deg
12.06,1549.863688,1549.9028783491929,10.966776550383788,-0.7726369862970373,stable_10deg
12.065,1549.72188,1549.9029069052642,10.9629105197436,-0.7737727086558621,stable_10deg
12.07,1549.6618,1549.9029355031855,10.95903882329723,-0.774903302613339,stable_10deg
12.075,1549.827633,1549.9029641427671,10.955161486717467,-0.7760287527778686,stable_10deg
12.08,1549.839651,1549.9029928238187,10.95127853576945,-0.7771490529931313,stable_10deg
12.085,1550.06643,1549.9030215461503,10.947389996187535,-0.7782642063373757,stable_10deg
12.09,1550.047997,1549.9030503095717,10.943495893706077,-0.7793742066539266,stable_10deg
12.095,1549.929393,1549.9030791138923,10.939596254120996,-0.7804790447080379,stable_10deg
12.1,1549.910162,1549.9031079589215,10.935691103258996,-0.781578711264963,stable_10deg
12.105,1549.910963,1549.903136844468,10.931780467008346,-0.7826732032464534,stable_10deg
12.11,1549.849266,1549.9031657703408,10.927864371226532,-0.7837625083393363,stable_10deg
12.115,1549.92138,1549.9031947363478,10.923942841924953,-0.7848466142304389,stable_10deg
12.12,1549.701853,1549.903223742297,10.920015905084227,-0.7859255239981877,stable_10deg
12.125,1549.846862,1549.9032527879967,10.916083586684971,-0.7869992314859076,stable_10deg
12.13,1549.765141,1549.9032818732544,10.912145912769368,-0.7880677336153497,stable_10deg
12.135,1549.85167,1549.903310997878,10.908202909348818,-0.7891310334649404,stable_10deg
12.14,1549.98148,1549.9033401616753,10.904254602434719,-0.7901891187215071,stable_10deg
12.145,1549.788375,1549.9033693644533,10.900301018161603,-0.7912419709153795,stable_10deg
12.15,1549.950228,1549.9033986060185,10.896342182725565,-0.7922895900465576,stable_10deg
12.155,1549.800392,1549.903427886178,10.892378122261137,-0.7933319761150415,stable_10deg
12.16,1549.926188,1549.903457204738,10.888408862964415,-0.7943691168076583,stable_10deg
12.165,1549.908559,1549.903486561505,10.88443443109306,-0.7954010059680883,stable_10deg
12.17,1549.810007,1549.9035159562845,10.880454852904734,-0.7964276435961537,stable_10deg
12.175,1549.822024,1549.903545388883,10.876470154657099,-0.7974490204571083,stable_10deg
12.18,1549.733897,1549.9035748591057,10.872480362700163,-0.798465124237957,stable_10deg
12.185,1549.834043,1549.9036043667577,10.86848550341472,-0.799475948781847,stable_10deg
12.19,1549.837247,1549.903633911644,10.864485603212344,-0.8004814910107072,stable_10deg
12.195,1549.671413,1549.9036634935694,10.860480688504612,-0.8014817509247152,stable_10deg
12.2,1549.677821,1549.903693112339,10.856470785703097,-0.8024767223670182,stable_10deg
12.205,1549.815615,1549.903722767757,10.852455921280942,-0.8034663961028699,stable_10deg
12.21,1549.878912,1549.9037524596279,10.848436121742068,-0.8044507690541991,stable_10deg
12.215,1549.995104,1549.9037821877557,10.8444114135904,-0.8054298381425795,stable_10deg
12.22,1549.836446,1549.9038119519446,10.840381823360643,-0.8064035941330872,stable_10deg
12.225,1550.007926,1549.903841751998,10.83634737764907,-0.8073720339474733,stable_10deg
12.23,1549.871701,1549.9038715877198,10.832308103021168,-0.8083351575860931,stable_10deg
12.235,1549.879713,1549.9039014589134,10.828264026073208,-0.8092929558138451,stable_10deg
12.24,1550.000713,1549.903931365382,10.82421517346303,-0.8102454101608814,stable_10deg
12.245,1549.745113,1549.9039613069278,10.8201615719716,-0.8111925175493084,stable_10deg
12.25,1549.834844,1549.9039912833537,10.816103248287536,-0.8121342841356238,stable_10deg
12.255,1549.680224,1549.9040212944622,10.812040229130243,-0.813070700684726,stable_10deg
12.26,1549.825229,1549.9040513400555,10.807972541280689,-0.814001761040295,stable_10deg
12.265,1549.899745,1549.904081419936,10.80390021151984,-0.8149274590458333,stable_10deg
12.27,1549.902149,1549.904111533905,10.79982326669023,-0.8158477916230922,stable_10deg
12.275,1550.078452,1549.904141681765,10.79574173360361,-0.81676274953697,stable_10deg
12.28,1550.019146,1549.9041718633166,10.791655639194861,-0.8176723266309693,stable_10deg
12.285,1550.116924,1549.9042020783615,10.7875650103373,-0.8185765259838718,stable_10deg
12.29,1550.046394,1549.904232326701,10.783469873935022,-0.8194753445168956,stable_10deg
12.295,1549.922181,1549.9042626081364,10.77937025689213,-0.820368772995117,stable_10deg
12.3,1549.81882,1549.9042929224681,10.775266186205071,-0.8212568021843225,stable_10deg
12.305,1549.761135,1549.904323269497,10.771157688870288,-0.8221394320839792,stable_10deg
12.31,1549.819621,1549.9043536490233,10.767044791884231,-0.8230166565375896,stable_10deg
12.315,1549.846862,1549.9043840608474,10.762927522304912,-0.823888466310585,stable_10deg
12.32,1549.753925,1549.9044145047692,10.758805907221126,-0.8247548614027878,stable_10deg
12.325,1549.970261,1549.9044449805888,10.754679973690884,-0.8256158325796292,stable_10deg
12.33,1549.866893,1549.9044754881054,10.75054974889533,-0.8264713736842566,stable_10deg
12.335,1549.987891,1549.9045060271187,10.746415259954041,-0.8273214847166699,stable_10deg
12.34,1550.084062,1549.904536597428,10.742276534048163,-0.8281661595205492,stable_10deg
12.345,1549.95183,1549.9045671988324,10.738133598358836,-0.8290053888609705,stable_10deg
12.35,1549.997508,1549.9045978311306,10.733986480159553,-0.8298391665812588,stable_10deg
12.355,1549.715472,1549.9046284941212,10.729835206693023,-0.8306674926815916,stable_10deg
12.36,1549.849266,1549.9046591876029,10.725679805232737,-0.8314903640837201,stable_10deg
12.365,1549.789176,1549.9046899113741,10.721520303052186,-0.8323077746311469,stable_10deg
12.37,1549.701052,1549.904720665233,10.717356727486425,-0.8331197274019431,stable_10deg
12.375,1549.81241,1549.9047514489785,10.713189105778167,-0.8339262162394334,stable_10deg
12.38,1549.822024,1549.904782262408,10.709017465324031,-0.8347272288309782,stable_10deg
12.385,1549.936605,1549.9048131053194,10.704841833489857,-0.835522765176222,stable_10deg
12.39,1549.971063,1549.9048439775104,10.700662237672269,-0.8363128160404187,stable_10deg
12.395,1549.944618,1549.9048748787782,10.696478705329453,-0.8370973783454971,stable_10deg
12.4,1549.960645,1549.9049058089201,10.692291263888814,-0.837876445934782,stable_10deg
12.405,1549.918175,1549.904936767733,10.688099940870105,-0.8386500157298471,stable_10deg
12.41,1549.770749,1549.904967755014,10.683904763731515,-0.8394180877308699,stable_10deg
12.415,1549.906957,1549.9049987705598,10.679705759992796,-0.8401806619378505,stable_10deg
12.42,1549.633764,1549.9050298141676,10.675502957112137,-0.8409377383506111,stable_10deg
12.425,1549.749919,1549.9050608856342,10.67129638260929,-0.8416893046563345,stable_10deg
12.43,1549.659397,1549.9050919847557,10.667086064065574,-0.8424353454634215,stable_10deg
12.435,1549.829235,1549.9051231113278,10.662872029154656,-0.8431758576938009,stable_10deg
12.44,1549.888527,1549.9051542651466,10.658654305488636,-0.8439108475037926,stable_10deg
12.445,1549.791579,1549.905185446008,10.654432920679618,-0.8446403118153256,stable_10deg
12.45,1549.943817,1549.905216653708,10.650207902370482,-0.845364247550151,stable_10deg
12.455,1549.915771,1549.9052478880424,10.645979278204116,-0.8460826485514161,stable_10deg
12.46,1549.975871,1549.9052791488064,10.641747075884968,-0.8467955025064811,stable_10deg
12.465,1549.862086,1549.905310435795,10.637511323179051,-0.8475028032583154,stable_10deg
12.47,1549.894937,1549.905341748803,10.633272047852385,-0.8482045538855232,stable_10deg
12.475,1549.930996,1549.9053730876258,10.629029277640196,-0.848900760544602,stable_10deg
12.48,1549.806802,1549.9054044520585,10.624783040246939,-0.8495914170788765,stable_10deg
12.485,1549.84526,1549.905435841896,10.620533363469407,-0.8502765142537783,stable_10deg
12.49,1549.979878,1549.9054672569328,10.616280275104401,-0.8509560459124543,stable_10deg
12.495,1549.875707,1549.9054986969631,10.612023803010283,-0.85163001205526,stable_10deg
12.5,1549.922181,1549.9055301617818,10.607763974983849,-0.8522984096035913,stable_10deg
12.505,1549.873303,1549.9055616511828,10.603500818914247,-0.8529612262442754,stable_10deg
12.51,1549.962248,1549.9055931649598,10.599234362721406,-0.8536184650560941,stable_10deg
12.515,1550.023153,1549.905624702907,10.594964634263686,-0.8542701229604432,stable_10deg
12.52,1549.850067,1549.9056562648182,10.590691661491801,-0.8549161968788965,stable_10deg
12.525,1550.082459,1549.905687850487,10.586415472294897,-0.8555566868118092,stable_10deg
12.53,1549.840452,1549.9057194597074,10.582136094623683,-0.8561915804458309,stable_10deg
12.535,1549.98148,1549.905751092272,10.577853556490439,-0.8568208777811392,stable_10deg
12.54,1549.895739,1549.9057827479749,10.573567885845872,-0.857444581895983,stable_10deg
12.545,1549.83885,1549.905814426609,10.569279110671479,-0.8580626835552607,stable_10deg
12.55,1549.882117,1549.9058461279672,10.56498725901032,-0.8586751735244036,stable_10deg
12.555,1549.733897,1549.9058778518422,10.560692358936235,-0.8592820487253405,stable_10deg
12.56,1549.895739,1549.9059095980267,10.556394438523066,-0.8598833183926402,stable_10deg
12.565,1549.954234,1549.905941366314,10.552093525752309,-0.8604789794478762,stable_10deg
12.57,1549.966255,1549.9059731564964,10.547789648728587,-0.8610690226564799,stable_10deg
12.575,1549.789977,1549.9060049683667,10.543482835525744,-0.8616534480184512,stable_10deg
12.58,1549.865291,1549.9060368017172,10.539173114248403,-0.8622322493771151,stable_10deg
12.585,1550.037578,1549.90606865634,10.534860513031973,-0.8628054205759739,stable_10deg
12.59,1549.983885,1549.9061005320273,10.530545060042643,-0.8633729585369565,stable_10deg
12.595,1549.898944,1549.9061324285708,10.526226783446603,-0.8639348601814589,stable_10deg
12.6,1549.980679,1549.9061643457624,10.521905711440828,-0.8644911224312324,stable_10deg
12.605,1549.849266,1549.9061962833937,10.51758187222229,-0.8650417452864545,stable_10deg
12.61,1549.867694,1549.9062282412565,10.513255293987964,-0.8655867287471253,stable_10deg
12.615,1549.953433,1549.9062602191425,10.50892600493482,-0.8661260666565695,stable_10deg
12.62,1549.870098,1549.906292216843,10.504594033321398,-0.866659759014965,stable_10deg
12.625,1549.989494,1549.9063242341497,10.50025940734467,-0.8671878027440627,stable_10deg
12.63,1549.776357,1549.9063562708536,10.495922155293957,-0.8677101947652588,stable_10deg
12.635,1549.973467,1549.9063883267463,10.491582305397017,-0.8682269320004821,stable_10deg
12.64,1550.151389,1549.9064204016186,10.487239885973953,-0.8687380113714838,stable_10deg
12.645,1550.028763,1549.9064524952616,10.482894925283302,-0.8692434328784415,stable_10deg
12.65,1550.016741,1549.9064846074664,10.478547451645168,-0.8697431903645025,stable_10deg
12.655,1549.824428,1549.9065167380236,10.474197493379657,-0.8702372838294892,stable_10deg
12.66,1549.878912,1549.906548886724,10.469845078806873,-0.8707257132739343,stable_10deg
12.665,1549.893335,1549.9065810533587,10.465490236246918,-0.8712084756194116,stable_10deg
12.67,1549.910963,1549.906613237718,10.46113299405068,-0.8716855677874946,stable_10deg
12.675,1549.947824,1549.9066454395925,10.456773380569043,-0.872156989778361,stable_10deg
12.68,1549.842055,1549.9066776587729,10.452411424152896,-0.8726227323569091,stable_10deg
12.685,1549.897341,1549.906709895049,10.448047153245474,-0.8730827893666415,stable_10deg
12.69,1549.968659,1549.9067421482112,10.44368059625923,-0.8735371669645886,stable_10deg
12.695,1549.975069,1549.9067744180495,10.439311781575828,-0.8739858651502175,stable_10deg
12.7,1550.00472,1549.9068067043543,10.434940737607727,-0.8744288777670306,stable_10deg
12.705,1549.866893,1549.9068390069153,10.430567492798158,-0.8748662017369568,stable_10deg
12.71,1549.938208,1549.9068713255226,10.426192075590357,-0.8752978339817474,stable_10deg
12.715,1549.983083,1549.9069036599658,10.42181451445834,-0.8757237775794735,stable_10deg
12.72,1549.843657,1549.906936010035,10.417434837814563,-0.8761440325303127,stable_10deg
12.725,1549.971063,1549.90696837552,10.413053074133037,-0.8765585895993411,stable_10deg
12.73,1549.822826,1549.90700075621,10.40866925191857,-0.8769674457083099,stable_10deg
12.735,1549.916572,1549.9070331518947,10.404283399675954,-0.8773706039356455,stable_10deg
12.74,1549.906957,1549.9070655623636,10.399895545879213,-0.8777680673592414,stable_10deg
12.745,1549.852471,1549.9070979874066,10.395505719002362,-0.878159826744529,stable_10deg
12.75,1549.944618,1549.9071304268125,10.391113947611768,-0.8785458728567619,stable_10deg
12.755,1549.810007,1549.9071628803704,10.386720260273794,-0.8789262056959402,stable_10deg
12.76,1549.888527,1549.9071953478692,10.382324685554808,-0.8793008283401349,stable_10deg
12.765,1549.902149,1549.9072278290982,10.377927251990393,-0.8796697500244477,stable_10deg
12.77,1549.901348,1549.9072603238471,10.373527988054564,-0.8800329676702745,stable_10deg
12.775,1550.006323,1549.907292831905,10.36912692231369,-0.880390472042869,stable_10deg
12.78,1549.925387,1549.9073253530605,10.364724083334135,-0.8807422631424089,stable_10deg
12.785,1549.991898,1549.907357887103,10.360319499682266,-0.8810883348123966,stable_10deg
12.79,1549.979878,1549.9073904338209,10.355913199986011,-0.8814286870526544,stable_10deg
12.795,1549.839651,1549.9074229930031,10.35150521281174,-0.8817633229414312,stable_10deg
12.8,1549.902149,1549.9074555644386,10.347095566756597,-0.8820922363222294,stable_10deg
12.805,1549.797989,1549.9074881479157,10.342684290448517,-0.8824154241168003,stable_10deg
12.81,1549.842055,1549.9075207432231,10.338271412515429,-0.8827328863253214,stable_10deg
12.815,1549.863688,1549.9075533501493,10.333856961585264,-0.8830446229476152,stable_10deg
12.82,1549.865291,1549.9075859684829,10.329440966285953,-0.883350633983504,stable_10deg
12.825,1550.059217,1549.9076185980123,10.325023455245429,-0.8836509194329878,stable_10deg
12.83,1549.858881,1549.9076512385261,10.320604457091623,-0.8839454823748483,stable_10deg
12.835,1549.943016,1549.9076838898131,10.31618400042168,-0.8842343228087302,stable_10deg
12.84,1550.003919,1549.907716551662,10.311762113863535,-0.8845174314997095,stable_10deg
12.845,1549.929393,1549.9077492238605,10.307338826106683,-0.884794808447964,stable_10deg
12.85,1549.825229,1549.9077819061974,10.302914165779056,-0.8850664567317423,stable_10deg
12.855,1549.639372,1549.907814598461,10.298488161539366,-0.885332370194547,stable_10deg
12.86,1549.834844,1549.9078473004395,10.29406084207711,-0.8855925488362004,stable_10deg
12.865,1549.714671,1549.907880011921,10.289632236051004,-0.8858469957349513,stable_10deg
12.87,1549.811609,1549.9079127326938,10.28520237211976,-0.8860957078127285,stable_10deg
12.875,1549.98709,1549.9079454625462,10.280771278972876,-0.8863386850697097,stable_10deg
12.88,1549.930996,1549.9079782012664,10.276338985269064,-0.8865759305837884,stable_10deg
12.885,1550.003118,1549.9080109486426,10.271905519667039,-0.8868074412767157,stable_10deg
12.89,1549.9927,1549.9080437044631,10.267470910856296,-0.8870332140704207,stable_10deg
12.895,1549.898944,1549.908076468516,10.263035187526334,-0.887253242808228,stable_10deg
12.9,1549.994302,1549.9081092405886,10.258598378428214,-0.8874675244120667,stable_10deg
12.905,1549.834844,1549.908142020469,10.254160512282214,-0.8876760681163276,stable_10deg
12.91,1549.810808,1549.9081748079457,10.249721617747051,-0.8878788739213661,stable_10deg
12.915,1549.858881,1549.9082076028062,10.245281723543,-0.888075944905431,stable_10deg
12.92,1549.635366,1549.9082404048393,10.240840858297997,-0.8882672810683445,stable_10deg
12.925,1549.926989,1549.9082732138327,10.236399050732317,-0.8884528700972893,stable_10deg
12.93,1549.766743,1549.908306029574,10.231956329597024,-0.888632715070159,stable_10deg
12.935,1550.024756,1549.9083388518516,10.227512723581615,-0.8888068221438061,stable_10deg
12.94,1549.93981,1549.9083716804532,10.223068261375586,-0.8889751882398045,stable_10deg
12.945,1549.95183,1549.908404515167,10.218622971699217,-0.8891378072018341,stable_10deg
12.95,1550.018344,1549.9084373557803,10.214176883303567,-0.8892946821079661,stable_10deg
12.955,1549.929393,1549.9084702020814,10.209730024878137,-0.8894458129582006,stable_10deg
12.96,1550.007926,1549.9085030538579,10.205282425173985,-0.8895911997525374,stable_10deg
12.965,1549.865291,1549.9085359108979,10.200834112880612,-0.8897308455692254,stable_10deg
12.97,1549.828434,1549.9085687729892,10.196385116718293,-0.8898647504086199,stable_10deg
12.975,1549.79238,1549.9086016399199,10.191935465376526,-0.8899929173484367,stable_10deg
12.98,1549.822826,1549.908634511478,10.187485187544809,-0.8901153463888534,stable_10deg
12.985,1549.839651,1549.908667387452,10.183034311912637,-0.8902320344517989,stable_10deg
12.99,1550.007926,1549.9087002676292,10.17858286720029,-0.8903429784590244,stable_10deg
12.995,1549.906155,1549.9087331517978,10.174130882128047,-0.8904481845668499,stable_10deg
13.0,1550.031167,1549.908766039746,10.169678385354622,-0.8905476527750977,stable_10deg
13.005,1549.907758,1549.9087989312618,10.165225405600296,-0.8906413769278032,stable_10deg
13.01,1550.026358,1549.9088318261329,10.160771971585344,-0.8907293570246111,stable_10deg
13.015,1549.956638,1549.9088647241472,10.15631811203005,-0.8908115961437701,stable_10deg
13.02,1549.781164,1549.9088976250928,10.151863855623906,-0.8908881004419555,stable_10deg
13.025,1549.937406,1549.908930528758,10.14740923102563,-0.8909588668407409,stable_10deg
13.03,1549.79879,1549.9089634349307,10.142954266955499,-0.8910238922618774,stable_10deg
13.035,1550.060019,1549.908996343399,10.138498992103012,-0.891083173627294,stable_10deg
13.04,1549.907758,1549.9090292539504,10.134043435219226,-0.8911367140150617,stable_10deg
13.045,1549.958241,1549.9090621663734,10.129587624962861,-0.8911845195816781,stable_10deg
13.05,1549.895739,1549.909095080456,10.12513159002341,-0.8912265872492497,stable_10deg
13.055,1549.854875,1549.9091279959862,10.120675359090368,-0.8912629200956701,stable_10deg
13.06,1549.955837,1549.9091609127524,10.116218960822453,-0.8912935211991879,stable_10deg
13.065,1550.034373,1549.909193830543,10.111762423878377,-0.8913183905598032,stable_10deg
13.07,1550.113718,1549.9092267491462,10.107305776916855,-0.8913375312562977,stable_10deg
13.075,1550.091276,1549.9092596683506,10.102849048565814,-0.8913509432881384,stable_10deg
13.08,1549.955036,1549.9092925879445,10.098392267483973,-0.8913586266553253,stable_10deg
13.085,1549.885322,1549.9093255077164,10.09393546229926,-0.8913605813583914,stable_10deg
13.09,1549.947022,1549.9093584274547,10.08947866167039,-0.891356807396626,stable_10deg
13.095,1549.770749,1549.9093913469478,10.085021894225294,-0.8913473047703846,stable_10deg
13.1,1549.886123,1549.9094242659842,10.080565188622685,-0.891332073479667,stable_10deg
13.105,1549.617744,1549.9094571843523,10.076108573490497,-0.8913111135244733,stable_10deg
13.11,1549.878111,1549.9094901018404,10.07165207748744,-0.8912844310614787,stable_10deg
13.115,1549.888527,1549.9095230182377,10.067195729179883,-0.8912520291687542,stable_10deg
13.12,1549.966255,1549.9095559333325,10.062739557195753,-0.8912139016896248,stable_10deg
13.125,1550.130549,1549.9095888469135,10.058283590162986,-0.8911700547807655,stable_10deg
13.13,1549.930195,1549.9096217587696,10.053827856647946,-0.8911204884425317,stable_10deg
13.135,1550.056813,1549.9096546686894,10.049372385278561,-0.8910652026743904,stable_10deg
13.14,1549.935002,1549.909687576462,10.044917204621202,-0.8910042036330168,stable_10deg
13.145,1550.012734,1549.909720481876,10.04046234324223,-0.8909374882405174,stable_10deg
13.15,1549.85167,1549.9097533847207,10.036007829738796,-0.8908650534182883,stable_10deg
13.155,1549.816416,1549.9097862847846,10.031553692708048,-0.8907869114793243,stable_10deg
13.16,1549.765942,1549.9098191818573,10.027099960624003,-0.890703065502052,stable_10deg
13.165,1549.867694,1549.909852075728,10.022646662053027,-0.8906135093299739,stable_10deg
13.17,1549.848465,1549.9098849661857,10.018193825530703,-0.8905182429629122,stable_10deg
13.175,1550.050401,1549.9099178530196,10.013741479623398,-0.8904172694792933,stable_10deg
13.18,1549.966255,1549.909950736019,10.00928965283591,-0.8903105919575438,stable_10deg
13.185,1549.98148,1549.9099836149733,10.004838373703823,-0.8901982073190595,stable_10deg
13.19,1550.03277,1549.9100164896715,10.00038767076272,-0.4838373703822896,stable_10deg
13.195,1549.893335,1549.9100493599035,10.0,-0.03876707627199494,stable_10deg
13.2,1549.919777,1549.9100822254586,10.0,0.0,stable_10deg
13.205,1549.704256,1549.9101150861263,10.0,0.0,stable_10deg
13.21,1549.895739,1549.910147941697,10.0,0.0,stable_10deg
13.215,1549.752323,1549.9101807919603,10.0,0.0,stable_10deg
13.22,1549.803597,1549.910213636706,10.0,0.0,stable_10deg
13.225,1549.966255,1549.910246475724,10.0,0.0,stable_10deg
13.23,1549.795585,1549.9102793088048,10.0,0.0,stable_10deg
13.235,1549.976672,1549.910312135738,10.0,0.0,stable_10deg
13.24,1549.92138,1549.9103449563145,10.0,0.0,stable_10deg
13.245,1549.990296,1549.910377770324,10.0,0.0,stable_10deg
13.25,1549.923784,1549.910410577557,10.0,0.0,stable_10deg
13.255,1549.975069,1549.9104433778043,10.0,0.0,stable_10deg
13.26,1550.005522,1549.910476170856,10.0,0.0,stable_10deg
13.265,1549.993501,1549.910508956503,10.0,0.0,stable_10deg
13.27,1549.836446,1549.9105417345359,10.0,0.0,stable_10deg
13.275,1549.893335,1549.9105745047452,10.0,0.0,stable_10deg
13.28,1549.79238,1549.9106072669224,10.0,0.0,stable_10deg
13.285,1549.840452,1549.9106400208586,10.0,0.0,stable_10deg
13.29,1549.948625,1549.910672766345,10.0,0.0,stable_10deg
13.295,1549.805199,1549.9107055031727,10.0,0.0,stable_10deg
13.3,1549.947022,1549.9107382311333,10.0,0.0,stable_10deg
13.305,1549.686633,1549.910770950018,10.0,0.0,stable_10deg
13.31,1549.980679,1549.9108036596185,10.0,0.0,stable_10deg
13.315,1549.848465,1549.9108363597263,10.0,0.0,stable_10deg
13.32,1549.940612,1549.9108690501334,10.0,0.0,stable_10deg
13.325,1550.031968,1549.9109017306316,10.0,0.0,stable_10deg
13.33,1549.84526,1549.910934401013,10.0,0.0,stable_10deg
13.335,1549.88372,1549.9109670610696,10.0,0.0,stable_10deg
13.34,1549.846862,1549.9109997105936,10.0,0.0,stable_10deg
13.345,1549.906155,1549.9110323493776,10.0,0.0,stable_10deg
13.35,1549.887726,1549.9110649772138,10.0,0.0,stable_10deg
13.355,1549.835645,1549.9110975938947,10.0,0.0,stable_10deg
13.36,1549.781965,1549.9111301992134,10.0,0.0,stable_10deg
13.365,1549.936605,1549.9111627929626,10.0,0.0,stable_10deg
13.37,1549.965453,1549.911195374935,10.0,0.0,stable_10deg
13.375,1550.064827,1549.9112279449241,10.0,0.0,stable_10deg
13.38,1549.810007,1549.9112605027226,10.0,0.0,stable_10deg
13.385,1549.924585,1549.9112930481235,10.0,0.0,stable_10deg
13.39,1549.878912,1549.9113255809204,10.0,0.0,stable_10deg
13.395,1549.875707,1549.9113581009074,10.0,0.0,stable_10deg
13.4,1549.951029,1549.911390607878,10.0,0.0,stable_10deg
13.405,1549.697848,1549.911423101626,10.0,0.0,stable_10deg
13.41,1549.874906,1549.9114555819453,10.0,0.0,stable_10deg
13.415,1549.660999,1549.91148804863,10.0,0.0,stable_10deg
13.42,1549.906155,1549.9115205014741,10.0,0.0,stable_10deg
13.425,1550.01594,1549.9115529402723,10.0,0.0,stable_10deg
13.43,1549.872502,1549.911585364819,10.0,0.0,stable_10deg
13.435,1549.905354,1549.911617774909,10.0,0.0,stable_10deg
13.44,1549.863688,1549.9116501703375,10.0,0.0,stable_10deg
13.445,1549.84526,1549.9116825508993,10.0,0.0,stable_10deg
