segment_id,angle_state_label,cycle_index_within_state,target_frequency_hz,window_start_time_s,window_end_time_s,center_time_s,band_power_nm2,band_rms_nm,local_peak_frequency_hz
10deg_3,stable_10deg,3,60.0,204.82,206.815,205.8175,0.0001793536089584487,0.013392296627481363,57.8125
10deg_3,stable_10deg,3,38.5,205.32,207.315,206.3175,0.00013507147250715564,0.011622025318641998,35.9375
10deg_3,stable_10deg,3,60.0,205.32,207.315,206.3175,0.00031645364238926576,0.017789143947623386,60.15625
10deg_3,stable_10deg,3,38.5,205.82,207.815,206.8175,8.289913997933991e-05,0.009104896483724563,35.9375
10deg_3,stable_10deg,3,60.0,205.82,207.815,206.8175,0.00039777775961062905,0.019944366613423175,60.15625
10deg_3,stable_10deg,3,38.5,206.32,208.315,207.3175,0.00014291311473336286,0.01195462733561205,35.9375
10deg_3,stable_10deg,3,60.0,206.32,208.315,207.3175,0.0003860409660532894,0.019647925235334377,60.15625
10deg_3,stable_10deg,3,38.5,206.82,208.815,207.8175,0.00019624665607843612,0.014008806375934964,39.84375
10deg_3,stable_10deg,3,60.0,206.82,208.815,207.8175,0.0003032945176543254,0.01741535292936452,60.15625
10deg_3,stable_10deg,3,38.5,207.32,209.315,208.3175,0.00012732297529028275,0.01128374828194438,39.84375
10deg_3,stable_10deg,3,60.0,207.32,209.315,208.3175,0.0002710502268972377,0.016463603095836516,60.15625
10deg_3,stable_10deg,3,38.5,207.82,209.815,208.8175,0.0001517457536170178,0.012318512638180706,39.84375
10deg_3,stable_10deg,3,60.0,207.82,209.815,208.8175,0.00015420600810025085,0.012417971174884038,60.15625
10deg_3,stable_10deg,3,38.5,208.32,210.315,209.3175,0.00012593125346618445,0.011221909528515388,35.15625
10deg_3,stable_10deg,3,60.0,208.32,210.315,209.3175,0.00011076671447902284,0.010524576688828051,59.375
10deg_3,stable_10deg,3,38.5,208.82,210.815,209.8175,0.00012481601220668863,0.011172108673240188,35.15625
10deg_3,stable_10deg,3,60.0,208.82,210.815,209.8175,0.00026051282623160024,0.01614040972935942,60.15625
10deg_3,stable_10deg,3,38.5,209.32,211.315,210.3175,0.0001275239027450841,0.011292648172376758,35.9375
10deg_3,stable_10deg,3,60.0,209.32,211.315,210.3175,0.00038059052533789015,0.019508729464982853,60.15625
10deg_3,stable_10deg,3,38.5,209.82,211.815,210.8175,0.00010185022253914161,0.01009208712502729,35.9375
10deg_3,stable_10deg,3,60.0,209.82,211.815,210.8175,0.0004091756770618416,0.02022809128568095,60.15625
10deg_3,stable_10deg,3,38.5,210.32,212.315,211.3175,0.00017554696713801358,0.013249413841299304,35.15625
10deg_3,stable_10deg,3,60.0,210.32,212.315,211.3175,0.00031607142569000074,0.01777839772561073,60.15625
10deg_3,stable_10deg,3,38.5,210.82,212.815,211.8175,0.0002075876515120056,0.014407902398059393,35.15625
10deg_3,stable_10deg,3,60.0,210.82,212.815,211.8175,0.00027537280384282343,0.016594360603615417,60.15625
10deg_3,stable_10deg,3,38.5,211.32,213.315,212.3175,0.00018325469408260437,0.01353715974946755,39.84375
10deg_3,stable_10deg,3,60.0,211.32,213.315,212.3175,0.00014584089474180037,0.012076460356486927,60.15625
10deg_3,stable_10deg,3,38.5,211.82,213.815,212.8175,0.00014569337372150818,0.012070351018984833,35.15625
10deg_3,stable_10deg,3,60.0,211.82,213.815,212.8175,0.00013403989425235687,0.011577559943803222,55.46875
10deg_3,stable_10deg,3,38.5,212.32,214.315,213.3175,0.00014771528736008075,0.012153817810057905,35.15625
10deg_3,stable_10deg,3,60.0,212.32,214.315,213.3175,0.00020022983843339114,0.014150259306224431,60.15625
10deg_3,stable_10deg,3,38.5,212.82,214.815,213.8175,0.00016461844195840244,0.012830371855811602,34.375
10deg_3,stable_10deg,3,60.0,212.82,214.815,213.8175,0.0002010072038004373,0.014177700934934314,60.15625
10deg_3,stable_10deg,3,38.5,213.32,215.315,214.3175,0.00010986369661262605,0.010481588458464969,35.15625
10deg_3,stable_10deg,3,60.0,213.32,215.315,214.3175,0.00012094658095732718,0.01099757159364408,60.15625
10deg_3,stable_10deg,3,38.5,213.82,215.815,214.8175,0.0002650385787304405,0.016280005489263217,35.15625
10deg_3,stable_10deg,3,60.0,213.82,215.815,214.8175,8.610303456558021e-05,0.00927917208405902,55.46875
10deg_3,stable_10deg,3,38.5,214.32,216.315,215.3175,0.0001828629914504427,0.013522684328580723,35.15625
10deg_3,stable_10deg,3,60.0,214.32,216.315,215.3175,0.00012559087740932182,0.011206733574477526,60.15625
10deg_3,stable_10deg,3,38.5,214.82,216.815,215.8175,8.855078584014125e-05,0.009410142710933838,35.15625
10deg_3,stable_10deg,3,60.0,214.82,216.815,215.8175,0.00014948395562728602,0.012226363139841954,60.15625
10deg_3,stable_10deg,3,38.5,215.32,217.315,216.3175,0.00021077923054470173,0.014518237859489068,35.15625
10deg_3,stable_10deg,3,60.0,215.32,217.315,216.3175,0.00015911682560791683,0.012614151798988183,60.15625
10deg_3,stable_10deg,3,38.5,215.82,217.815,216.8175,0.0002999511316832509,0.017319097311443543,35.15625
10deg_3,stable_10deg,3,60.0,215.82,217.815,216.8175,0.00015284207398772218,0.012362931447990893,60.15625
10deg_3,stable_10deg,3,38.5,216.32,218.315,217.3175,0.00023160063486821458,0.015218430762342567,35.15625
10deg_3,stable_10deg,3,60.0,216.32,218.315,217.3175,0.00014930137782984682,0.012218894296533006,55.46875
10deg_3,stable_10deg,3,38.5,216.82,218.815,217.8175,0.00016076628977292377,0.012679364722766033,34.375
10deg_3,stable_10deg,3,60.0,216.82,218.815,217.8175,0.00017120052848901103,0.013084361982496932,60.15625
10deg_3,stable_10deg,3,38.5,217.32,219.315,218.3175,0.00011975623060544782,0.010943318994045994,35.15625
10deg_3,stable_10deg,3,60.0,217.32,219.315,218.3175,0.00026910456442866086,0.016404406860007492,60.15625
10deg_3,stable_10deg,3,38.5,217.82,219.815,218.8175,9.27274562402485e-05,0.00962950965731114,34.375
10deg_3,stable_10deg,3,60.0,217.82,219.815,218.8175,0.000217798766468441,0.014758006859614918,60.15625
10deg_3,stable_10deg,3,38.5,218.32,220.315,219.3175,0.00013292128196839268,0.011529149230033961,35.15625
10deg_3,stable_10deg,3,60.0,218.32,220.315,219.3175,0.00022650934511129952,0.015050227410617406,60.15625
10deg_3,stable_10deg,3,38.5,218.82,220.815,219.8175,0.0001351433556571184,0.011625117447024713,35.15625
10deg_3,stable_10deg,3,60.0,218.82,220.815,219.8175,0.00020003423722902186,0.01414334604077203,60.15625
10deg_3,stable_10deg,3,38.5,219.32,221.315,220.3175,0.00018307979141098,0.01353069811247668,35.9375
10deg_3,stable_10deg,3,60.0,219.32,221.315,220.3175,0.00023830533249679807,0.01543714133176211,60.15625
10deg_3,stable_10deg,3,38.5,219.82,221.815,220.8175,0.0002040632142282515,0.014285069626300443,35.15625
10deg_3,stable_10deg,3,60.0,219.82,221.815,220.8175,0.00031164367522694994,0.01765343239222758,60.15625
10deg_3,stable_10deg,3,38.5,220.32,222.315,221.3175,0.0002468202499184492,0.015710513992815422,35.9375
10deg_3,stable_10deg,3,60.0,220.32,222.315,221.3175,0.0002875932757105131,0.01695857528539804,60.15625
10deg_3,stable_10deg,3,38.5,220.82,222.815,221.8175,0.00017589033730303804,0.013262365449007881,35.15625
10deg_3,stable_10deg,3,60.0,220.82,222.815,221.8175,0.0004130352233866054,0.0203232680291976,60.15625
10deg_3,stable_10deg,3,38.5,221.32,223.315,222.3175,0.00022409969760155292,0.014969959839677357,35.15625
10deg_3,stable_10deg,3,60.0,221.32,223.315,222.3175,0.0004023475235591761,0.02005860223343531,60.15625
10deg_3,stable_10deg,3,38.5,221.82,223.815,222.8175,8.285562356071437e-05,0.009102506443871072,35.15625
10deg_3,stable_10deg,3,60.0,221.82,223.815,222.8175,0.0004949118974744859,0.02224661541615906,60.15625
10deg_3,stable_10deg,3,38.5,222.32,224.315,223.3175,7.114169541301655e-05,0.008434553658197721,35.15625
10deg_3,stable_10deg,3,60.0,222.32,224.315,223.3175,0.00037781153402427606,0.019437374669030692,60.15625
10deg_3,stable_10deg,3,38.5,222.82,224.815,223.8175,0.0001373417512157313,0.011719289706109807,35.9375
10deg_3,stable_10deg,3,60.0,222.82,224.815,223.8175,0.00034223351799433433,0.018499554535024196,60.15625
