method,mode,physical_role_candidate,global_peak_frequency_hz,window_index,start_sample,end_sample,start_time_s,end_time_s,center_time_s,angle_state_label,dominant_state_label,moving_fraction,estimated_angle_mean_deg,angle_velocity_rms_deg_s,local_peak_frequency_hz,local_spectral_centroid_hz,rms_nm,energy_nm2,mean_square_nm2,envelope_mean_nm,envelope_std_nm
AVMD,IMF3,background_dynamic_mode,39.90785813630041,217,21700,22099,108.5,110.495,109.5,stable_10deg,stable_10deg,0.0,10.042942098083069,0.15501593160353028,36.5,37.49269893341857,0.027615367721555584,0.3050434137586936,0.000762608534396734,0.03554702924014506,0.016205045282607154
AVMD,IMF4,background_dynamic_mode,54.08118915159944,217,21700,22099,108.5,110.495,109.5,stable_10deg,stable_10deg,0.0,10.042942098083069,0.15501593160353028,54.0,51.509330294257495,0.015422626261636322,0.09514296032244574,0.00023785740080611433,0.018105715532897082,0.01218186682479124
AVMD,IMF5,background_dynamic_mode,59.97479137691238,217,21700,22099,108.5,110.495,109.5,stable_10deg,stable_10deg,0.0,10.042942098083069,0.15501593160353028,60.0,61.15092814900838,0.014011757808690562,0.07853174275576037,0.00019632935688940092,0.01799681607413785,0.008299045998136582
AVMD,IMF6,background_dynamic_mode,80.04607093184978,217,21700,22099,108.5,110.495,109.5,stable_10deg,stable_10deg,0.0,10.042942098083069,0.15501593160353028,80.0,79.8908729563235,0.041445267167103506,0.6870840682210352,0.001717710170552588,0.05747099446294512,0.011496968790238971
AVMD,IMF7,background_dynamic_mode,90.29468011126563,217,21700,22099,108.5,110.495,109.5,stable_10deg,stable_10deg,0.0,10.042942098083069,0.15501593160353028,91.0,91.25499304212553,0.028940994140321353,0.33503245673204596,0.0008375811418301149,0.03711994364947211,0.016491770322085736
AVMD,IMF1,angle_position_mode,0.008692628650904,218,21800,22199,109.0,110.995,110.0,stable_10deg,stable_10deg,0.0,10.103179317318057,0.17530369110604155,,,0.12251725017354693,6.004190636034995,0.015010476590087488,0.12390788697649299,0.026651635320174512
AVMD,IMF2,background_dynamic_mode,17.793810848400554,218,21800,22199,109.0,110.995,110.0,stable_10deg,stable_10deg,0.0,10.103179317318057,0.17530369110604155,17.5,17.968314017353013,0.06136139345415121,1.5060882426540605,0.003765220606635151,0.07908059049230635,0.035511622257790566
AVMD,IMF3,background_dynamic_mode,39.90785813630041,218,21800,22199,109.0,110.995,110.0,stable_10deg,stable_10deg,0.0,10.103179317318057,0.17530369110604155,36.5,36.446070377460295,0.024938786125256275,0.24877722136050992,0.0006219430534012748,0.031848727020868405,0.015095077061766127
AVMD,IMF4,background_dynamic_mode,54.08118915159944,218,21800,22199,109.0,110.995,110.0,stable_10deg,stable_10deg,0.0,10.103179317318057,0.17530369110604155,51.5,51.04947625010247,0.016335423159475698,0.10673841991965399,0.000266846049799135,0.0192972900928371,0.012707484383130047
AVMD,IMF5,background_dynamic_mode,59.97479137691238,218,21800,22199,109.0,110.995,110.0,stable_10deg,stable_10deg,0.0,10.103179317318057,0.17530369110604155,60.0,62.531636283040925,0.013606539531803831,0.07405516721221617,0.0001851379180305404,0.017281404352262303,0.008460600950470406
AVMD,IMF6,background_dynamic_mode,80.04607093184978,218,21800,22199,109.0,110.995,110.0,stable_10deg,stable_10deg,0.0,10.103179317318057,0.17530369110604155,80.0,79.8615684086841,0.04209897733253464,0.7089295569781062,0.0017723238924452656,0.05848819387662701,0.010979832397959346
AVMD,IMF7,background_dynamic_mode,90.29468011126563,218,21800,22199,109.0,110.995,110.0,stable_10deg,stable_10deg,0.0,10.103179317318057,0.17530369110604155,91.0,91.38517970315368,0.03082800560211798,0.380146371761687,0.0009503659294042174,0.04083282472534588,0.015096195847259776
AVMD,IMF1,angle_position_mode,0.008692628650904,219,21900,22299,109.5,111.495,110.5,stable_10deg,stable_10deg,0.0,10.179650121243755,0.1821114692608542,,,0.12223971480758707,5.977019150496089,0.014942547876240221,0.12354387800395732,0.029570465938161563
AVMD,IMF2,background_dynamic_mode,17.793810848400554,219,21900,22299,109.5,111.495,110.5,stable_10deg,stable_10deg,0.0,10.179650121243755,0.1821114692608542,17.5,18.156549550775892,0.055207188124140646,1.2191334482297025,0.0030478336205742563,0.06996445762739102,0.03456698794771025
AVMD,IMF3,background_dynamic_mode,39.90785813630041,219,21900,22299,109.5,111.495,110.5,stable_10deg,stable_10deg,0.0,10.179650121243755,0.1821114692608542,36.5,36.7928174144012,0.02579501133211895,0.26615304384965804,0.0006653826096241451,0.03262883817797368,0.016329175423729747
AVMD,IMF4,background_dynamic_mode,54.08118915159944,219,21900,22299,109.5,111.495,110.5,stable_10deg,stable_10deg,0.0,10.179650121243755,0.1821114692608542,51.0,51.04187398502657,0.01607779468105095,0.10339819272241212,0.00025849548180603026,0.01875528981908033,0.012834101548157608
AVMD,IMF5,background_dynamic_mode,59.97479137691238,219,21900,22299,109.5,111.495,110.5,stable_10deg,stable_10deg,0.0,10.179650121243755,0.1821114692608542,60.0,62.2155086995315,0.013451329663396782,0.07237530788535128,0.00018093826971337819,0.016741540143452836,0.009035947826365992
AVMD,IMF6,background_dynamic_mode,80.04607093184978,219,21900,22299,109.5,111.495,110.5,stable_10deg,stable_10deg,0.0,10.179650121243755,0.1821114692608542,80.0,79.9490486001124,0.040524673488025915,0.6568996645244443,0.0016422491613111107,0.055934666559208965,0.012159350773578175
AVMD,IMF7,background_dynamic_mode,90.29468011126563,219,21900,22299,109.5,111.495,110.5,stable_10deg,stable_10deg,0.0,10.179650121243755,0.1821114692608542,91.0,91.43925969289221,0.03169317875431754,0.40178303182124986,0.0010044575795531247,0.04253786312523969,0.014690508336697645
AVMD,IMF1,angle_position_mode,0.008692628650904,220,22000,22399,110.0,111.995,111.0,stable_10deg,stable_10deg,0.0,10.257155467003573,0.1486502914648796,,,0.12450647025854841,6.20074445449712,0.0155018611362428,0.12491059073633717,0.02707138430134809
AVMD,IMF2,background_dynamic_mode,17.793810848400554,220,22000,22399,110.0,111.995,111.0,stable_10deg,stable_10deg,0.0,10.257155467003573,0.1486502914648796,17.5,18.20711410227872,0.042565817546936835,0.7247395293756462,0.0018118488234391155,0.055966255568472734,0.02264834350563932
AVMD,IMF3,background_dynamic_mode,39.90785813630041,220,22000,22399,110.0,111.995,111.0,stable_10deg,stable_10deg,0.0,10.257155467003573,0.1486502914648796,36.5,37.553170936913126,0.023742867999665643,0.2254895123398187,0.0005637237808495467,0.029741429435422576,0.015618985677650877
AVMD,IMF4,background_dynamic_mode,54.08118915159944,220,22000,22399,110.0,111.995,111.0,stable_10deg,stable_10deg,0.0,10.257155467003573,0.1486502914648796,54.5,52.98037718210926,0.01599593416308734,0.10234796389992987,0.00025586990974982467,0.019782914662722716,0.010973442529608392
AVMD,IMF5,background_dynamic_mode,59.97479137691238,220,22000,22399,110.0,111.995,111.0,stable_10deg,stable_10deg,0.0,10.257155467003573,0.1486502914648796,60.0,61.61309269956117,0.012877937320246637,0.06633650784968045,0.00016584126962420113,0.01595680304095767,0.008783908276241748
AVMD,IMF6,background_dynamic_mode,80.04607093184978,220,22000,22399,110.0,111.995,111.0,stable_10deg,stable_10deg,0.0,10.257155467003573,0.1486502914648796,80.0,79.93170825699521,0.04158097170942235,0.6915908833199127,0.0017289772082997818,0.05756010466726092,0.012023859320507283
AVMD,IMF7,background_dynamic_mode,90.29468011126563,220,22000,22399,110.0,111.995,111.0,stable_10deg,stable_10deg,0.0,10.257155467003573,0.1486502914648796,91.0,91.42221054667408,0.03300858452974509,0.43582666106293066,0.0010895666526573268,0.04511294503193925,0.012817188405232749
AVMD,IMF1,angle_position_mode,0.008692628650904,221,22100,22499,110.5,112.495,111.5,stable_10deg,stable_10deg,0.0,10.305754625069621,0.09863904638193075,,,0.11331679031598822,5.136277987007057,0.012840694967517642,0.11287835155243478,0.02970294735278222
