method,mode,event_id,direction,start_time_s,end_time_s,duration_s,peak_frequency_hz,pre_event_rms_nm,post_event_rms_nm,expected_baseline_rms_nm,event_rms_nm,corrected_response_ratio,excess_percent
SVMD,IMF1,4,43_to_10,183.66,196.315,12.655,0.008692628650904,0.13428296153415598,0.12290651139239585,0.128720480695639,0.06450706551425912,0.5011406511663579,-49.885934883364214
SVMD,IMF2,4,43_to_10,183.66,196.315,12.655,8.344923504867872,0.014394714618464042,0.010417401993177986,0.01256443538792116,0.0102167353874575,0.8131471946029007,-18.685280539709925
SVMD,IMF3,4,43_to_10,183.66,196.315,12.655,17.793810848400554,0.09888123489477631,0.0600559383997923,0.08180530041322376,0.052852825602118535,0.6460806981349942,-35.39193018650057
SVMD,IMF4,4,43_to_10,183.66,196.315,12.655,29.263734353268426,0.01521871170978774,0.01025691015549612,0.012977160553132375,0.009835165702089295,0.7578827172416637,-24.211728275833632
SVMD,IMF5,4,43_to_10,183.66,196.315,12.655,39.90785813630041,0.03327968900567847,0.027232634029649306,0.03040685824372102,0.03576954803050531,1.1763644814535115,17.636448145351146
SVMD,IMF6,4,43_to_10,183.66,196.315,12.655,46.31867176634214,0.010961035463613029,0.008849301489592475,0.009961285943297836,0.008509008460670724,0.854207831107967,-14.579216889203295
SVMD,IMF7,4,43_to_10,183.66,196.315,12.655,59.97479137691238,0.029514822723920534,0.0241155316927957,0.02695072938948675,0.022107659475145387,0.820299115309636,-17.970088469036405
SVMD,IMF8,4,43_to_10,183.66,196.315,12.655,72.63125869262865,0.013333966353201759,0.01202869671882717,0.012698114101350643,0.012836294230564156,1.01088194105917,1.0881941059170064
SVMD,IMF9,4,43_to_10,183.66,196.315,12.655,80.04607093184978,0.046288688245556264,0.046627411689291416,0.04645835866847304,0.03595857594015926,0.773995831337042,-22.600416866295802
SVMD,IMF10,4,43_to_10,183.66,196.315,12.655,90.29468011126563,0.017023150201008006,0.01776979560198572,0.017400478132833446,0.01931068968006072,1.1097792562161175,10.97792562161175
STVMD,IMF1,1,10_to_43,31.015,37.76,6.744999999999997,0.008692628650904,0.11904529591705555,0.13945448938304303,0.12965210582374778,0.05694691174424656,0.43922859086964294,-56.077140913035706
STVMD,IMF2,1,10_to_43,31.015,37.76,6.744999999999997,2.1905424200278163,0.027840837052783018,0.022930704629719537,0.025504209678159574,0.02179724867576015,0.8546529749724469,-14.534702502755314
STVMD,IMF3,1,10_to_43,31.015,37.76,6.744999999999997,17.793810848400554,0.05369665940146551,0.05807231221808982,0.055927295112638414,0.05014535425747364,0.8966168336315952,-10.338316636840483
STVMD,IMF4,1,10_to_43,31.015,37.76,6.744999999999997,20.07127955493741,0.025284038930563763,0.029248649393429426,0.027338307518773208,0.031994459359550205,1.1703160240471953,17.031602404719525
STVMD,IMF5,1,10_to_43,31.015,37.76,6.744999999999997,39.90785813630041,0.02350204664240452,0.02665782078437765,0.02512952054212092,0.027127205590991386,1.0794955496871514,7.9495549687151446
STVMD,IMF6,1,10_to_43,31.015,37.76,6.744999999999997,59.97479137691238,0.013427328768664431,0.018460223098106392,0.01614114300001187,0.017024661642066178,1.0547370556133266,5.473705561332665
STVMD,IMF7,1,10_to_43,31.015,37.76,6.744999999999997,59.94871349095966,0.013600430100266696,0.011410536209585738,0.012553326959465918,0.013310279161441745,1.060298931464144,6.0298931464144
STVMD,IMF8,1,10_to_43,31.015,37.76,6.744999999999997,80.04607093184978,0.03850975418045596,0.04487739792059162,0.041814961504001574,0.048722615558335666,1.1651957530481776,16.519575304817756
STVMD,IMF9,1,10_to_43,31.015,37.76,6.744999999999997,90.49461057023645,0.025499376555871197,0.013875782327063955,0.02052748815522949,0.019151859943137603,0.932986042827581,-6.701395717241898
STVMD,IMF10,1,10_to_43,31.015,37.76,6.744999999999997,97.83988178025034,0.008441314001371094,0.008446868819663056,0.00844409186728625,0.007951378795991525,0.941649963188632,-5.835003681136797
STVMD,IMF1,2,43_to_10,87.79,94.25,6.459999999999994,0.008692628650904,0.1399095251920894,0.10769933340887312,0.12484755034879842,0.06563797093181781,0.525744964546271,-47.425503545372905
STVMD,IMF2,2,43_to_10,87.79,94.25,6.459999999999994,2.1905424200278163,0.025002292390711833,0.033053480708318,0.02930569237985853,0.027376221668297347,0.9341605485189871,-6.583945148101289
STVMD,IMF3,2,43_to_10,87.79,94.25,6.459999999999994,17.793810848400554,0.051796796773833434,0.04709963753726669,0.049503959499072915,0.0385934026213882,0.779602339124226,-22.039766087577394
STVMD,IMF4,2,43_to_10,87.79,94.25,6.459999999999994,20.07127955493741,0.03121247783923375,0.028606807709307982,0.02993800444403385,0.029888226181370797,0.9983372885538812,-0.16627114461188475
STVMD,IMF5,2,43_to_10,87.79,94.25,6.459999999999994,39.90785813630041,0.034625120132908686,0.023216244343343254,0.02947789803927831,0.029830099569797784,1.0119479865915195,1.1947986591519522
STVMD,IMF6,2,43_to_10,87.79,94.25,6.459999999999994,59.97479137691238,0.022671952778706896,0.01864156765372221,0.02075482458837243,0.019028161975268878,0.9168066872475094,-8.319331275249064
STVMD,IMF7,2,43_to_10,87.79,94.25,6.459999999999994,59.94871349095966,0.014577125170521147,0.014496209215994154,0.014536723493808966,0.014769932688906617,1.016042761988076,1.6042761988076082
STVMD,IMF8,2,43_to_10,87.79,94.25,6.459999999999994,80.04607093184978,0.0399032232984784,0.03499501586073706,0.03752944420519353,0.037456285342682014,0.9980506276055804,-0.19493723944196129
STVMD,IMF9,2,43_to_10,87.79,94.25,6.459999999999994,90.49461057023645,0.015395522172472103,0.020058774892826932,0.01787982876266135,0.01662864474205887,0.930022594891102,-6.997740510889805
STVMD,IMF10,2,43_to_10,87.79,94.25,6.459999999999994,97.83988178025034,0.012404433559889646,0.008332216425627157,0.01056635704737464,0.006957661838112333,0.6584730959702958,-34.15269040297042
STVMD,IMF1,3,10_to_43,131.24,137.695,6.454999999999984,0.008692628650904,0.12099616129148748,0.13194028925412368,0.1265865533454037,0.06208714201246316,0.49047185796308373,-50.952814203691624
STVMD,IMF2,3,10_to_43,131.24,137.695,6.454999999999984,2.1905424200278163,0.028130912926612853,0.02002686965751533,0.02441745042345517,0.02494982317330087,1.0218029622508953,2.1802962250895286
STVMD,IMF3,3,10_to_43,131.24,137.695,6.454999999999984,17.793810848400554,0.04978141859855543,0.05302803176017253,0.051430349940684184,0.05355414591305359,1.041294604738619,4.12946047386189
STVMD,IMF4,3,10_to_43,131.24,137.695,6.454999999999984,20.07127955493741,0.028229883704850613,0.030636152937399713,0.02945759834739702,0.028864118300440677,0.9798530742405623,-2.014692575943766
STVMD,IMF5,3,10_to_43,131.24,137.695,6.454999999999984,39.90785813630041,0.023754250057817054,0.027467658543046298,0.025678168369713268,0.026688101361395936,1.0393304139587252,3.9330413958725163
STVMD,IMF6,3,10_to_43,131.24,137.695,6.454999999999984,59.97479137691238,0.012985107861033842,0.019732138810221997,0.016702848981364708,0.01979649897958171,1.185216905311697,18.5216905311697
STVMD,IMF7,3,10_to_43,131.24,137.695,6.454999999999984,59.94871349095966,0.011299108261151738,0.013723844676868246,0.01257007876292015,0.01328259800533814,1.0566837532092332,5.6683753209233245
STVMD,IMF8,3,10_to_43,131.24,137.695,6.454999999999984,80.04607093184978,0.041476013874484866,0.04306142877738741,0.042276153888844176,0.046032165400268096,1.0888446834898824,8.88446834898824
STVMD,IMF9,3,10_to_43,131.24,137.695,6.454999999999984,90.49461057023645,0.025347520167116125,0.014264117288787095,0.02056649971009449,0.018091564050972925,0.8796617949574175,-12.033820504258252
STVMD,IMF10,3,10_to_43,131.24,137.695,6.454999999999984,97.83988178025034,0.007927427905013237,0.010477988097556143,0.009290649809397368,0.010397229204965193,1.1191067813629714,11.910678136297136
STVMD,IMF1,4,43_to_10,183.66,196.315,12.655,0.008692628650904,0.13144024639551022,0.11909469780392552,0.1254194670247023,0.05957133209052524,0.4749767600175834,-52.502323998241664
STVMD,IMF2,4,43_to_10,183.66,196.315,12.655,2.1905424200278163,0.028265609976002977,0.024016682197090983,0.026227330507236014,0.024135933284989915,0.9202588604406732,-7.974113955932682
STVMD,IMF3,4,43_to_10,183.66,196.315,12.655,17.793810848400554,0.09235762634019402,0.05219678344720129,0.07501478302784369,0.04045458271944163,0.5392881387716053,-46.07118612283947
STVMD,IMF4,4,43_to_10,183.66,196.315,12.655,20.07127955493741,0.03240936195096802,0.02826968564649479,0.03041004660157961,0.02941078163669535,0.9671403014281355,-3.285969857186455
STVMD,IMF5,4,43_to_10,183.66,196.315,12.655,39.90785813630041,0.028720879707037718,0.02403225794434506,0.02648054335780959,0.02960712106748617,1.118070753588011,11.8070753588011
STVMD,IMF6,4,43_to_10,183.66,196.315,12.655,59.97479137691238,0.023682185991164718,0.01986341026948103,0.021856360640027,0.019851286844045413,0.9082613144518872,-9.173868554811282
STVMD,IMF7,4,43_to_10,183.66,196.315,12.655,59.94871349095966,0.01428570379043317,0.014104711997321873,0.014195496351226897,0.0166323349606177,1.1716627970659292,17.166279706592924
STVMD,IMF8,4,43_to_10,183.66,196.315,12.655,80.04607093184978,0.043892902645378415,0.0457581959120711,0.04483525061692054,0.03504357855285261,0.7816077321005848,-21.839226789941524
STVMD,IMF9,4,43_to_10,183.66,196.315,12.655,90.49461057023645,0.0147502825937235,0.018356634956205875,0.016651379575129834,0.01948409719011514,1.1701190944692774,17.011909446927742
STVMD,IMF10,4,43_to_10,183.66,196.315,12.655,97.83988178025034,0.010408734930261274,0.0067005158013347145,0.008753247250374496,0.007755974029118168,0.8860681992944206,-11.39318007055794
