time,CH1
37:55.758,1549.926188
37:55.763,1549.926188
37:55.773,1549.926989
37:55.787,1549.926989
37:55.787,1549.928592
37:55.787,1549.926188
37:55.787,1549.926188
37:55.793,1549.926188
37:55.798,1549.926989
37:55.802,1549.927791
37:55.807,1549.926989
37:55.818,1549.928592
37:55.831,1549.927791
37:55.831,1549.925387
37:55.832,1549.927791
37:55.832,1549.926188
37:55.838,1549.926989
37:55.843,1549.926188
37:55.848,1549.926989
37:55.853,1549.926989
37:55.857,1549.927791
37:55.877,1549.926188
37:55.878,1549.926989
37:55.878,1549.926188
37:55.878,1549.926188
37:55.882,1549.926989
37:55.888,1549.926188
37:55.893,1549.926188
37:55.898,1549.926989
37:55.907,1549.926989
37:55.921,1549.926989
37:55.921,1549.926989
37:55.922,1549.926989
37:55.923,1549.926188
37:55.927,1549.926188
37:55.933,1549.927791
37:55.938,1549.926989
37:55.942,1549.926989
37:55.966,1549.926188
37:55.966,1549.926188
37:55.967,1549.926989
37:55.967,1549.926188
37:55.967,1549.927791
37:55.973,1549.926989
37:55.978,1549.926989
37:55.983,1549.926989
37:55.988,1549.926989
37:55.992,1549.926989
37:56.013,1549.926989
37:56.013,1549.926188
37:56.013,1549.926188
37:56.013,1549.926188
37:56.018,1549.926989
37:56.022,1549.927791
37:56.027,1549.927791
37:56.033,1549.926989
37:56.042,1549.926188
37:56.056,1549.926188
37:56.056,1549.926989
37:56.056,1549.927791
37:56.057,1549.926989
37:56.063,1549.926188
37:56.068,1549.924585
37:56.073,1549.926188
37:56.078,1549.928592
37:56.088,1549.927791
37:56.101,1549.926188
37:56.102,1549.926989
37:56.102,1549.926188
37:56.102,1549.925387
37:56.107,1549.926188
37:56.112,1549.926188
37:56.117,1549.926188
37:56.122,1549.926989
37:56.127,1549.926989
37:56.148,1549.926188
37:56.149,1549.926188
37:56.149,1549.926188
37:56.149,1549.927791
37:56.152,1549.926989
37:56.158,1549.925387
37:56.163,1549.926989
37:56.167,1549.926188
37:56.172,1549.925387
37:56.193,1549.926188
37:56.193,1549.926188
37:56.193,1549.926188
37:56.194,1549.926989
37:56.198,1549.926989
37:56.203,1549.926989
37:56.208,1549.926188
37:56.213,1549.927791
37:56.223,1549.926188
37:56.236,1549.926188
37:56.236,1549.925387
37:56.236,1549.926989
37:56.237,1549.926989
37:56.243,1549.925387
37:56.248,1549.926188
37:56.253,1549.926989
37:56.258,1549.927791
37:56.268,1549.926989
37:56.281,1549.925387
37:56.282,1549.926188
37:56.282,1549.926989
37:56.282,1549.928592
37:56.288,1549.926989
37:56.293,1549.926188
37:56.298,1549.925387
37:56.302,1549.925387
37:56.325,1549.927791
37:56.325,1549.926188
37:56.325,1549.926989
37:56.325,1549.926989
37:56.328,1549.927791
37:56.333,1549.927791
37:56.337,1549.926989
37:56.342,1549.925387
37:56.348,1549.925387
37:56.372,1549.927791
37:56.372,1549.926188
37:56.372,1549.926188
37:56.373,1549.926188
37:56.373,1549.928592
37:56.378,1549.926989
37:56.383,1549.926989
37:56.388,1549.926188
37:56.393,1549.926188
37:56.397,1549.926989
37:56.417,1549.926989
37:56.418,1549.926989
37:56.418,1549.926188
37:56.418,1549.926188
37:56.422,1549.926188
37:56.427,1549.926188
37:56.432,1549.927791
37:56.438,1549.926188
37:56.448,1549.926188
37:56.462,1549.927791
37:56.462,1549.927791
37:56.462,1549.926989
37:56.463,1549.925387
37:56.468,1549.926188
37:56.473,1549.926188
37:56.478,1549.925387
37:56.483,1549.925387
37:56.487,1549.926188
37:56.508,1549.928592
37:56.509,1549.926989
37:56.509,1549.926989
37:56.509,1549.925387
37:56.512,1549.925387
37:56.518,1549.926989
37:56.523,1549.926989
37:56.528,1549.927791
37:56.532,1549.927791
37:56.552,1549.926989
37:56.552,1549.925387
37:56.553,1549.924585
37:56.553,1549.926989
37:56.557,1549.927791
37:56.563,1549.928592
37:56.567,1549.926989
37:56.573,1549.926989
37:56.584,1549.926989
37:56.597,1549.926188
37:56.597,1549.926188
37:56.598,1549.925387
37:56.598,1549.926989
37:56.603,1549.927791
37:56.608,1549.926989
37:56.612,1549.925387
37:56.618,1549.926989
37:56.628,1549.927791
37:56.641,1549.926188
37:56.641,1549.926989
37:56.641,1549.926188
37:56.642,1549.925387
37:56.647,1549.925387
37:56.652,1549.926989
37:56.657,1549.926989
37:56.662,1549.926989
37:56.667,1549.926188
37:56.688,1549.926188
37:56.688,1549.926188
37:56.688,1549.926188
37:56.689,1549.927791
37:56.693,1549.927791
37:56.698,1549.926989
37:56.703,1549.926188
37:56.708,1549.926188
37:56.718,1549.926188
37:56.731,1549.925387
37:56.732,1549.926188
37:56.732,1549.927791
37:56.732,1549.926989
37:56.738,1549.927791
37:56.743,1549.926188
37:56.748,1549.924585
37:56.752,1549.926188
37:56.777,1549.927791
37:56.778,1549.928592
37:56.778,1549.927791
37:56.778,1549.926188
37:56.778,1549.926188
37:56.783,1549.925387
37:56.788,1549.926188
37:56.793,1549.926989
37:56.798,1549.926188
37:56.802,1549.927791
37:56.849,1549.927791
37:56.849,1549.927791
37:56.849,1549.926188
37:56.850,1549.924585
37:56.850,1549.926188
37:56.850,1549.926989
37:56.851,1549.927791
37:56.851,1549.926989
37:56.851,1549.926188
37:56.852,1549.926188
37:56.858,1549.926989
37:56.863,1549.926188
37:56.868,1549.926989
37:56.872,1549.926188
37:56.895,1549.926989
37:56.895,1549.926989
37:56.896,1549.926188
37:56.896,1549.926188
37:56.898,1549.926989
37:56.903,1549.926188
37:56.907,1549.926188
37:56.913,1549.926188
37:56.918,1549.926188
37:56.927,1549.926188
37:56.941,1549.926989
37:56.942,1549.927791
37:56.942,1549.926188
37:56.942,1549.925387
37:56.948,1549.926188
37:56.953,1549.926188
37:56.957,1549.925387
37:56.963,1549.927791
37:56.967,1549.927791
37:56.988,1549.926989
37:56.988,1549.926188
37:56.988,1549.926188
37:56.988,1549.926989
37:56.993,1549.926188
37:56.998,1549.926188
37:57.003,1549.926989
37:57.008,1549.927791
37:57.018,1549.926989
37:57.030,1549.925387
37:57.032,1549.924585
37:57.032,1549.926188
37:57.032,1549.926188
37:57.038,1549.926989
37:57.043,1549.926989
37:57.048,1549.926188
37:57.052,1549.926188
37:57.074,1549.925387
37:57.075,1549.925387
37:57.075,1549.926188
37:57.075,1549.926989
37:57.078,1549.926989
37:57.083,1549.926989
37:57.087,1549.926188
37:57.092,1549.927791
37:57.098,1549.926188
37:57.122,1549.925387
37:57.122,1549.926989
37:57.124,1549.925387
37:57.124,1549.926188
37:57.124,1549.926188
37:57.128,1549.927791
37:57.133,1549.926188
37:57.138,1549.926989
37:57.142,1549.926989
37:57.147,1549.926188
37:57.167,1549.926188
37:57.168,1549.926188
37:57.168,1549.927791
37:57.168,1549.927791
37:57.172,1549.927791
37:57.177,1549.926989
37:57.183,1549.925387
37:57.188,1549.926188
37:57.192,1549.926188
37:57.212,1549.926188
37:57.213,1549.925387
37:57.213,1549.926989
37:57.213,1549.927791
37:57.217,1549.927791
37:57.222,1549.926188
37:57.228,1549.925387
37:57.233,1549.926989
37:57.243,1549.926989
37:57.256,1549.927791
37:57.257,1549.926989
37:57.257,1549.926989
37:57.257,1549.926188
37:57.263,1549.926188
37:57.268,1549.926188
37:57.273,1549.926188
37:57.278,1549.926989
37:57.288,1549.926989
37:57.302,1549.926989
37:57.302,1549.926188
37:57.303,1549.926989
37:57.304,1549.925387
37:57.308,1549.926989
37:57.312,1549.926989
37:57.318,1549.926188
37:57.323,1549.926989
37:57.327,1549.926188
37:57.348,1549.927791
37:57.348,1549.926989
37:57.348,1549.926188
37:57.348,1549.926989
37:57.353,1549.926188
37:57.357,1549.926989
37:57.363,1549.926989
37:57.368,1549.927791
37:57.378,1549.926188
37:57.390,1549.924585
37:57.392,1549.926188
37:57.392,1549.926989
37:57.393,1549.926188
37:57.398,1549.926188
37:57.402,1549.926188
37:57.407,1549.927791
37:57.412,1549.927791
37:57.417,1549.926188
37:57.437,1549.926188
37:57.437,1549.925387
37:57.437,1549.926989
37:57.438,1549.926188
37:57.442,1549.926188
37:57.448,1549.926188
37:57.453,1549.926188
37:57.458,1549.927791
37:57.467,1549.926989
37:57.481,1549.926989
37:57.481,1549.926989
37:57.482,1549.927791
37:57.482,1549.926188
37:57.487,1549.926188
37:57.492,1549.926188
37:57.497,1549.926188
37:57.502,1549.926188
37:57.525,1549.927791
37:57.525,1549.926989
37:57.525,1549.926188
37:57.525,1549.926188
37:57.528,1549.926989
37:57.533,1549.927791
37:57.538,1549.926989
37:57.543,1549.925387
37:57.547,1549.924585
37:57.552,1549.926989
37:57.577,1549.926188
37:57.578,1549.926989
37:57.578,1549.926989
37:57.578,1549.926989
37:57.578,1549.926989
37:57.582,1549.926188
37:57.588,1549.925387
37:57.593,1549.926188
37:57.598,1549.927791
37:57.607,1549.926989
37:57.623,1549.926188
37:57.623,1549.926188
37:57.624,1549.926188
37:57.624,1549.925387
37:57.628,1549.927791
37:57.633,1549.926989
37:57.638,1549.926989
37:57.643,1549.926989
37:57.647,1549.926989
37:57.667,1549.926188
37:57.668,1549.925387
37:57.668,1549.926989
37:57.668,1549.926188
37:57.673,1549.926989
37:57.678,1549.926188
37:57.683,1549.926989
37:57.688,1549.926989
37:57.698,1549.925387
37:57.712,1549.926989
37:57.712,1549.926989
37:57.712,1549.926989
37:57.712,1549.926188
37:57.718,1549.927791
37:57.722,1549.926989
37:57.727,1549.925387
37:57.732,1549.925387
37:57.737,1549.925387
37:57.759,1549.927791
37:57.759,1549.927791
37:57.759,1549.926188
37:57.760,1549.926989
37:57.762,1549.926989
37:57.768,1549.927791
37:57.773,1549.926989
37:57.778,1549.925387
37:57.782,1549.925387
37:57.803,1549.926989
37:57.803,1549.926989
37:57.804,1549.926188
37:57.805,1549.926989
37:57.808,1549.926989
37:57.813,1549.926188
37:57.818,1549.926989
37:57.823,1549.925387
37:57.832,1549.926989
37:57.846,1549.926188
37:57.846,1549.926989
37:57.846,1549.926989
37:57.847,1549.926188
37:57.852,1549.925387
37:57.858,1549.926188
37:57.863,1549.926188
37:57.868,1549.926989
37:57.878,1549.926188
37:57.891,1549.928592
37:57.892,1549.927791
37:57.892,1549.926188
37:57.892,1549.925387
37:57.897,1549.926989
37:57.902,1549.926188
37:57.907,1549.926188
37:57.912,1549.926989
37:57.923,1549.925387
37:57.936,1549.927791
37:57.936,1549.926188
37:57.936,1549.926188
37:57.937,1549.926989
37:57.942,1549.926989
37:57.948,1549.926989
37:57.953,1549.926188
37:57.958,1549.926188
37:57.968,1549.926188
37:57.982,1549.926989
37:57.982,1549.926989
37:57.982,1549.925387
37:57.983,1549.926989
37:57.987,1549.926188
37:57.992,1549.928592
37:57.998,1549.927791
37:58.002,1549.926188
37:58.013,1549.926188
37:58.026,1549.926989
37:58.027,1549.925387
37:58.027,1549.925387
37:58.028,1549.926188
37:58.032,1549.926188
37:58.037,1549.926989
37:58.043,1549.927791
37:58.047,1549.927791
37:58.052,1549.925387
37:58.072,1549.925387
37:58.072,1549.926989
37:58.072,1549.927791
37:58.073,1549.927791
37:58.077,1549.926188
37:58.083,1549.926188
37:58.088,1549.926989
37:58.092,1549.925387
37:58.103,1549.926188
37:58.116,1549.926188
37:58.117,1549.926989
37:58.118,1549.926989
37:58.118,1549.926188
37:58.122,1549.926188
37:58.127,1549.925387
37:58.133,1549.926188
37:58.137,1549.925387
37:58.142,1549.927791
37:58.162,1549.927791
37:58.162,1549.926989
37:58.162,1549.926188
37:58.162,1549.926188
37:58.167,1549.926188
37:58.173,1549.926188
37:58.177,1549.926989
37:58.182,1549.926188
37:58.193,1549.926188
37:58.206,1549.926989
37:58.206,1549.925387
37:58.207,1549.926989
37:58.207,1549.926188
37:58.212,1549.928592
37:58.218,1549.926989
37:58.222,1549.926989
37:58.227,1549.926188
37:58.238,1549.926188
37:58.251,1549.926989
37:58.252,1549.926989
37:58.252,1549.926989
37:58.252,1549.926188
37:58.257,1549.925387
37:58.263,1549.925387
37:58.267,1549.925387
37:58.272,1549.927791
37:58.277,1549.927791
37:58.300,1549.927791
37:58.301,1549.926989
37:58.301,1549.925387
37:58.302,1549.926188
37:58.303,1549.925387
37:58.307,1549.926989
37:58.312,1549.926989
37:58.317,1549.927791
37:58.323,1549.927791
37:58.333,1549.926188
37:58.346,1549.926188
37:58.346,1549.925387
37:58.346,1549.926989
37:58.347,1549.926188
37:58.353,1549.927791
37:58.357,1549.927791
37:58.362,1549.926188
37:58.368,1549.926989
37:58.373,1549.925387
37:58.393,1549.925387
37:58.393,1549.926989
37:58.393,1549.926989
37:58.394,1549.928592
37:58.397,1549.926188
37:58.402,1549.926989
37:58.407,1549.926989
37:58.413,1549.926188
37:58.423,1549.926188
37:58.437,1549.925387
37:58.437,1549.926989
37:58.437,1549.926989
37:58.438,1549.926188
37:58.442,1549.926989
37:58.447,1549.926188
37:58.452,1549.926989
37:58.457,1549.927791
37:58.462,1549.926989
37:58.482,1549.926188
37:58.483,1549.926989
37:58.483,1549.925387
37:58.483,1549.926989
37:58.487,1549.926989
37:58.492,1549.926989
37:58.497,1549.926188
37:58.503,1549.926188
37:58.512,1549.926188
37:58.526,1549.926989
37:58.526,1549.926989
37:58.526,1549.927791
37:58.527,1549.926989
37:58.532,1549.925387
37:58.537,1549.924585
37:58.542,1549.926188
37:58.548,1549.926989
37:58.572,1549.927791
37:58.572,1549.927791
37:58.572,1549.926989
37:58.572,1549.926989
37:58.573,1549.926188
37:58.577,1549.926989
37:58.582,1549.926188
37:58.587,1549.927791
37:58.593,1549.926989
37:58.597,1549.928592
37:58.617,1549.926989
37:58.618,1549.926188
37:58.619,1549.926188
37:58.619,1549.926188
37:58.622,1549.927791
37:58.627,1549.926989
37:58.633,1549.926989
37:58.637,1549.926188
37:58.647,1549.927791
37:58.661,1549.926188
37:58.662,1549.926188
37:58.662,1549.926989
37:58.663,1549.926188
37:58.667,1549.927791
37:58.672,1549.926989
37:58.677,1549.926188
37:58.683,1549.927791
37:58.693,1549.926188
37:58.706,1549.926989
37:58.707,1549.926188
37:58.707,1549.926989
37:58.707,1549.926989
37:58.713,1549.925387
37:58.717,1549.928592
37:58.722,1549.926188
37:58.728,1549.926188
37:58.738,1549.925387
37:58.752,1549.925387
37:58.752,1549.926188
37:58.752,1549.925387
37:58.753,1549.927791
37:58.758,1549.926188
37:58.763,1549.926989
37:58.768,1549.926188
37:58.773,1549.926188
37:58.778,1549.926188
37:58.808,1549.926188
37:58.808,1549.926989
37:58.808,1549.926188
37:58.809,1549.927791
37:58.810,1549.926188
37:58.811,1549.926188
37:58.812,1549.925387
37:58.817,1549.926188
37:58.823,1549.927791
37:58.827,1549.926989
37:58.832,1549.926989
37:58.855,1549.925387
37:58.855,1549.926188
37:58.856,1549.926989
37:58.856,1549.926188
37:58.857,1549.926989
37:58.862,1549.925387
37:58.867,1549.926989
37:58.872,1549.926188
37:58.877,1549.926989
37:58.899,1549.926188
37:58.900,1549.926188
37:58.900,1549.926188
37:58.900,1549.926989
37:58.902,1549.927791
37:58.908,1549.924585
37:58.913,1549.926989
37:58.918,1549.927791
37:58.922,1549.926188
37:58.945,1549.926989
37:58.946,1549.924585
37:58.946,1549.926188
37:58.946,1549.926188
37:58.947,1549.926989
37:58.952,1549.926188
37:58.958,1549.926188
37:58.963,1549.926188
37:58.967,1549.926188
37:58.972,1549.926188
37:58.993,1549.926989
37:58.993,1549.926188
37:58.993,1549.926188
37:58.993,1549.926989
37:58.998,1549.926188
37:59.003,1549.925387
37:59.008,1549.926188
37:59.012,1549.926188
37:59.022,1549.928592
37:59.036,1549.926188
37:59.036,1549.926188
37:59.036,1549.926989
37:59.037,1549.928592
37:59.042,1549.926188
37:59.047,1549.926188
37:59.053,1549.926188
37:59.057,1549.926188
37:59.068,1549.926989
37:59.081,1549.926188
37:59.082,1549.927791
37:59.082,1549.927791
37:59.083,1549.926188
37:59.087,1549.926989
37:59.092,1549.924585
37:59.098,1549.926188
37:59.102,1549.926188
37:59.107,1549.926989
37:59.129,1549.926188
37:59.129,1549.926188
37:59.129,1549.927791
37:59.129,1549.925387
37:59.132,1549.926989
37:59.137,1549.925387
37:59.143,1549.926188
37:59.147,1549.926188
37:59.152,1549.926989
37:59.172,1549.927791
37:59.173,1549.925387
37:59.173,1549.925387
37:59.173,1549.926188
37:59.177,1549.926989
37:59.182,1549.926989
37:59.188,1549.926989
37:59.192,1549.926989
37:59.202,1549.926188
37:59.216,1549.926989
37:59.216,1549.926188
37:59.216,1549.925387
37:59.217,1549.926188
37:59.222,1549.926989
37:59.228,1549.927791
37:59.232,1549.925387
37:59.237,1549.926989
37:59.260,1549.926989
37:59.260,1549.925387
37:59.260,1549.925387
37:59.261,1549.926989
37:59.262,1549.926188
37:59.267,1549.925387
37:59.272,1549.926188
37:59.277,1549.926188
37:59.282,1549.926989
37:59.306,1549.926188
37:59.306,1549.925387
37:59.308,1549.926989
37:59.310,1549.925387
37:59.310,1549.926989
37:59.312,1549.926989
37:59.317,1549.926989
37:59.323,1549.927791
37:59.328,1549.926989
37:59.332,1549.925387
37:59.352,1549.924585
37:59.352,1549.925387
37:59.353,1549.926989
37:59.353,1549.928592
37:59.357,1549.926989
37:59.362,1549.925387
37:59.367,1549.926989
37:59.372,1549.926188
37:59.382,1549.925387
37:59.397,1549.925387
37:59.398,1549.926989
37:59.398,1549.926989
37:59.398,1549.926989
37:59.402,1549.925387
37:59.408,1549.926188
37:59.413,1549.926188
37:59.417,1549.927791
37:59.422,1549.927791
37:59.464,1549.926989
37:59.464,1549.927791
37:59.464,1549.926188
37:59.466,1549.925387
37:59.466,1549.926188
37:59.466,1549.926188
37:59.466,1549.926989
37:59.466,1549.927791
37:59.467,1549.926989
37:59.473,1549.926989
37:59.477,1549.926188
37:59.482,1549.926188
37:59.488,1549.927791
37:59.510,1549.926989
37:59.510,1549.926188
37:59.511,1549.926188
37:59.511,1549.926188
37:59.512,1549.926188
37:59.518,1549.925387
37:59.522,1549.925387
37:59.528,1549.926989
37:59.532,1549.926188
37:59.556,1549.926989
37:59.557,1549.926989
37:59.557,1549.925387
37:59.557,1549.926989
37:59.557,1549.926188
37:59.562,1549.926188
37:59.568,1549.925387
37:59.572,1549.926188
37:59.577,1549.926188
37:59.588,1549.926188
37:59.601,1549.926989
37:59.601,1549.926989
37:59.601,1549.926989
37:59.602,1549.926989
37:59.608,1549.926188
37:59.612,1549.926989
37:59.617,1549.926188
37:59.623,1549.926188
37:59.633,1549.926989
37:59.646,1549.926989
37:59.646,1549.926989
37:59.646,1549.926188
37:59.648,1549.925387
37:59.653,1549.926989
37:59.657,1549.926989
37:59.662,1549.927791
37:59.667,1549.926989
37:59.678,1549.926188
37:59.691,1549.925387
37:59.692,1549.925387
37:59.692,1549.925387
37:59.692,1549.926989
37:59.697,1549.926188
37:59.703,1549.926989
37:59.707,1549.926989
37:59.712,1549.926989
37:59.717,1549.926188
37:59.742,1549.925387
37:59.743,1549.926188
37:59.743,1549.928592
37:59.743,1549.925387
37:59.743,1549.926188
37:59.748,1549.925387
37:59.752,1549.926989
37:59.758,1549.926989
37:59.762,1549.926989
37:59.767,1549.925387
37:59.787,1549.926188
37:59.787,1549.926989
37:59.787,1549.926188
37:59.788,1549.926989
37:59.792,1549.926188
37:59.798,1549.926989
37:59.802,1549.927791
37:59.807,1549.926188
37:59.817,1549.926188
37:59.830,1549.925387
37:59.830,1549.927791
37:59.831,1549.926989
37:59.833,1549.926989
37:59.837,1549.925387
37:59.842,1549.926188
37:59.848,1549.925387
37:59.852,1549.926989
37:59.863,1549.926989
37:59.876,1549.926188
37:59.877,1549.925387
37:59.877,1549.927791
37:59.877,1549.926989
37:59.882,1549.926188
37:59.887,1549.925387
37:59.893,1549.926188
37:59.897,1549.926989
37:59.908,1549.927791
37:59.922,1549.926989
37:59.922,1549.924585
37:59.923,1549.926188
37:59.923,1549.926188
37:59.927,1549.926989
37:59.933,1549.926188
37:59.937,1549.926989
37:59.943,1549.928592
37:59.953,1549.926188
37:59.966,1549.926989
37:59.966,1549.925387
37:59.966,1549.926989
37:59.967,1549.926989
37:59.973,1549.926188
37:59.977,1549.926188
37:59.982,1549.925387
37:59.988,1549.926989
38:00.021,1549.926188
38:00.022,1549.926989
38:00.022,1549.926989
38:00.022,1549.926989
38:00.022,1549.928592
38:00.022,1549.925387
38:00.023,1549.925387
38:00.027,1549.926188
38:00.033,1549.927791
38:00.038,1549.926989
38:00.042,1549.925387
38:00.047,1549.926188
38:00.068,1549.924585
38:00.069,1549.926188
38:00.069,1549.926188
38:00.069,1549.927791
38:00.073,1549.926188
38:00.077,1549.926989
38:00.082,1549.926989
38:00.087,1549.925387
38:00.098,1549.925387
38:00.112,1549.926188
38:00.112,1549.926989
38:00.113,1549.927791
38:00.114,1549.926188
38:00.118,1549.926188
38:00.122,1549.924585
38:00.127,1549.926989
38:00.132,1549.927791
38:00.137,1549.926989
38:00.157,1549.926188
38:00.158,1549.926188
38:00.158,1549.926989
38:00.158,1549.926989
38:00.162,1549.926989
38:00.167,1549.926188
38:00.172,1549.925387
38:00.178,1549.926188
38:00.187,1549.926188
38:00.200,1549.926989
38:00.200,1549.926188
38:00.202,1549.926188
38:00.203,1549.926188
38:00.207,1549.926188
38:00.212,1549.926188
38:00.217,1549.926989
38:00.223,1549.926989
38:00.245,1549.926188
38:00.245,1549.927791
38:00.245,1549.926989
38:00.245,1549.926989
38:00.247,1549.925387
38:00.253,1549.925387
38:00.258,1549.926989
38:00.263,1549.926989
38:00.267,1549.926989
38:00.291,1549.926188
38:00.291,1549.926188
38:00.291,1549.925387
38:00.292,1549.926188
38:00.292,1549.926188
38:00.298,1549.925387
38:00.302,1549.926989
38:00.308,1549.928592
38:00.313,1549.927791
38:00.317,1549.925387
38:00.337,1549.925387
38:00.338,1549.926989
38:00.338,1549.926989
38:00.338,1549.926989
38:00.342,1549.926989
38:00.347,1549.926989
38:00.353,1549.926188
38:00.357,1549.926188
38:00.367,1549.925387
38:00.381,1549.925387
38:00.381,1549.926188
38:00.382,1549.927791
38:00.382,1549.927791
38:00.387,1549.926989
38:00.393,1549.926188
38:00.397,1549.926188
38:00.402,1549.926188
38:00.408,1549.926188
38:00.428,1549.926188
38:00.428,1549.926989
38:00.428,1549.925387
38:00.429,1549.926989
38:00.432,1549.926188
38:00.437,1549.925387
38:00.442,1549.926989
38:00.447,1549.926989
38:00.457,1549.927791
38:00.471,1549.926188
38:00.472,1549.926989
38:00.472,1549.926188
38:00.472,1549.926989
38:00.477,1549.926989
38:00.483,1549.925387
38:00.487,1549.925387
38:00.493,1549.926188
38:00.497,1549.928592
38:00.517,1549.927791
38:00.517,1549.926188
38:00.518,1549.926989
38:00.518,1549.926188
38:00.522,1549.926188
38:00.527,1549.925387
38:00.533,1549.926989
38:00.538,1549.927791
38:00.547,1549.926989
38:00.560,1549.926188
38:00.560,1549.924585
38:00.562,1549.926188
38:00.563,1549.926188
38:00.568,1549.926989
38:00.573,1549.928592
38:00.578,1549.926188
38:00.582,1549.926989
38:00.604,1549.926188
38:00.605,1549.926188
38:00.605,1549.926188
38:00.605,1549.926188
38:00.608,1549.926989
38:00.612,1549.926188
38:00.618,1549.926188
38:00.623,1549.926989
38:00.627,1549.926989
38:00.651,1549.926188
38:00.651,1549.926188
38:00.651,1549.926188
38:00.652,1549.926989
38:00.652,1549.926188
38:00.657,1549.926989
38:00.662,1549.926989
38:00.667,1549.926188
38:00.672,1549.926188
38:00.678,1549.925387
38:00.697,1549.926989
38:00.697,1549.926989
38:00.698,1549.926188
38:00.698,1549.926188
38:00.702,1549.926188
38:00.708,1549.926989
38:00.713,1549.926989
38:00.718,1549.926989
38:00.728,1549.925387
38:00.741,1549.926188
38:00.741,1549.927791
38:00.742,1549.926989
38:00.742,1549.927791
38:00.748,1549.927791
38:00.753,1549.926989
38:00.758,1549.926188
38:00.763,1549.926188
38:00.767,1549.926188
38:00.788,1549.926188
38:00.788,1549.926989
38:00.788,1549.926989
38:00.789,1549.926188
38:00.793,1549.925387
38:00.798,1549.925387
38:00.802,1549.926188
38:00.807,1549.926188
38:00.818,1549.926989
38:00.831,1549.927791
38:00.831,1549.927791
38:00.831,1549.925387
38:00.832,1549.925387
38:00.837,1549.926188
38:00.843,1549.926989
38:00.848,1549.926989
38:00.853,1549.926188
38:00.860,1549.926989
38:00.878,1549.926989
38:00.878,1549.926188
38:00.878,1549.926188
38:00.879,1549.926188
38:00.883,1549.926989
38:00.888,1549.926989
38:00.892,1549.926188
38:00.897,1549.925387
38:00.903,1549.927791
38:00.922,1549.927791
38:00.923,1549.926188
38:00.923,1549.926188
38:00.923,1549.926188
38:00.927,1549.926188
38:00.933,1549.925387
38:00.937,1549.926989
38:00.943,1549.927791
38:00.953,1549.926989
38:00.967,1549.926188
38:00.967,1549.925387
38:00.968,1549.926989
38:00.968,1549.926989
38:00.972,1549.926188
38:00.977,1549.926989
38:00.983,1549.927791
38:00.987,1549.926188
38:01.011,1549.926188
38:01.011,1549.925387
38:01.012,1549.926188
38:01.012,1549.927791
38:01.012,1549.927791
38:01.018,1549.926989
38:01.023,1549.926188
38:01.028,1549.926188
38:01.032,1549.926188
38:01.057,1549.926188
38:01.057,1549.926989
38:01.057,1549.926989
38:01.058,1549.926188
38:01.058,1549.926188
38:01.063,1549.926989
38:01.068,1549.926989
38:01.073,1549.926989
38:01.078,1549.927791
38:01.088,1549.926188
38:01.102,1549.925387
38:01.102,1549.925387
38:01.102,1549.926188
38:01.103,1549.926989
38:01.108,1549.926188
38:01.112,1549.926188
38:01.118,1549.926188
38:01.123,1549.926188
38:01.127,1549.926989
38:01.148,1549.926989
38:01.148,1549.926989
38:01.148,1549.926989
38:01.149,1549.929393
38:01.153,1549.926188
38:01.157,1549.924585
38:01.162,1549.925387
38:01.167,1549.926188
38:01.178,1549.926989
38:01.191,1549.926188
38:01.192,1549.926989
38:01.192,1549.926989
38:01.192,1549.926188
38:01.198,1549.926188
38:01.203,1549.927791
38:01.207,1549.925387
38:01.213,1549.926989
38:01.217,1549.927791
38:01.238,1549.926989
38:01.238,1549.925387
38:01.238,1549.925387
38:01.239,1549.926188
38:01.243,1549.926989
38:01.248,1549.927791
38:01.253,1549.926989
38:01.258,1549.927791
38:01.268,1549.927791
38:01.281,1549.926989
38:01.282,1549.925387
38:01.282,1549.923784
38:01.282,1549.926989
38:01.288,1549.927791
38:01.293,1549.927791
38:01.298,1549.925387
38:01.303,1549.926188
38:01.307,1549.926989
38:01.328,1549.927791
38:01.328,1549.927791
38:01.328,1549.926989
38:01.328,1549.926188
38:01.333,1549.926188
38:01.338,1549.926989
38:01.342,1549.926989
38:01.348,1549.926188
38:01.357,1549.927791
38:01.371,1549.926989
38:01.372,1549.926188
38:01.372,1549.926188
38:01.373,1549.927791
38:01.377,1549.926989
38:01.383,1549.926188
38:01.388,1549.926188
38:01.392,1549.926188
38:01.416,1549.926188
38:01.416,1549.926188
38:01.416,1549.925387
38:01.416,1549.926989
38:01.418,1549.926989
38:01.422,1549.927791
38:01.428,1549.926989
38:01.433,1549.926188
38:01.438,1549.926188
38:01.442,1549.926989
38:01.463,1549.926989
38:01.463,1549.926188
38:01.463,1549.926989
38:01.464,1549.926188
38:01.468,1549.926188
38:01.472,1549.924585
38:01.478,1549.926188
38:01.482,1549.926989
38:01.487,1549.926989
38:01.510,1549.927791
38:01.510,1549.926989
38:01.510,1549.926989
38:01.511,1549.926188
38:01.512,1549.924585
38:01.518,1549.926989
38:01.523,1549.926989
38:01.528,1549.927791
38:01.532,1549.926188
38:01.557,1549.926188
38:01.557,1549.926188
38:01.557,1549.926188
38:01.557,1549.926188
38:01.558,1549.926989
38:01.563,1549.926188
38:01.568,1549.926989
38:01.573,1549.926989
38:01.578,1549.925387
38:01.588,1549.927791
