time,CH1
28:32.464,1550.041585
28:32.469,1549.919777
28:32.475,1549.930195
28:32.479,1550.019146
28:32.506,1549.861284
28:32.513,1549.967857
28:32.513,1549.819621
28:32.514,1549.890931
28:32.514,1549.854875
28:32.515,1549.753925
28:32.515,1549.872502
28:32.519,1550.006323
28:32.524,1549.913367
28:32.530,1550.072842
28:32.534,1549.883720
28:32.539,1549.971864
28:32.571,1550.112916
28:32.578,1549.840452
28:32.579,1549.973467
28:32.579,1549.973467
28:32.580,1549.874104
28:32.580,1549.850067
28:32.580,1549.934201
28:32.582,1550.027160
28:32.584,1549.898944
28:32.589,1550.033571
28:32.594,1550.100092
28:32.599,1550.149786
28:32.604,1549.951029
28:32.637,1549.880515
28:32.643,1549.874104
28:32.644,1549.960645
28:32.644,1549.853272
28:32.646,1550.047997
28:32.646,1549.841254
28:32.647,1549.970261
28:32.648,1550.056011
28:32.649,1549.987891
28:32.654,1550.008727
28:32.659,1549.735499
28:32.665,1549.969460
28:32.669,1549.822826
28:32.703,1549.896540
28:32.709,1549.944618
28:32.711,1549.842856
28:32.712,1549.951029
28:32.712,1549.919777
28:32.713,1549.933400
28:32.713,1549.846862
28:32.715,1549.806001
28:32.715,1549.844458
28:32.719,1549.978275
28:32.724,1549.797989
28:32.729,1550.020748
28:32.734,1549.864489
28:32.765,1549.887726
28:32.769,1549.876508
28:32.770,1549.774755
28:32.771,1549.847663
28:32.771,1549.847663
28:32.772,1549.798790
28:32.772,1549.775556
28:32.774,1549.911764
28:32.779,1549.939009
28:32.784,1549.848465
28:32.789,1549.920579
28:32.794,1549.951830
28:32.822,1549.962248
28:32.827,1549.861284
28:32.828,1549.745113
28:32.829,1549.659397
28:32.830,1549.854073
28:32.831,1549.855676
28:32.831,1549.972665
28:32.834,1549.806001
28:32.839,1549.981480
28:32.844,1550.068835
28:32.849,1549.894136
28:32.854,1550.016741
28:32.883,1549.752323
28:32.889,1549.983083
28:32.890,1549.761135
28:32.890,1549.871701
28:32.890,1549.936605
28:32.891,1549.785170
28:32.891,1549.854875
28:32.894,1549.971864
28:32.899,1549.932598
28:32.905,1549.892534
28:32.910,1549.823627
28:32.914,1549.943016
28:32.947,1549.959042
28:32.953,1549.806802
28:32.953,1549.944618
28:32.954,1549.762738
28:32.954,1549.833241
28:32.955,1549.854875
28:32.955,1549.878912
28:32.956,1549.966255
28:32.959,1549.813211
28:32.964,1549.954234
28:32.969,1549.932598
28:32.975,1550.003118
28:32.979,1550.013536
28:33.010,1549.867694
28:33.017,1549.959042
28:33.019,1549.857278
28:33.019,1549.778761
28:33.020,1549.858079
28:33.020,1549.781164
28:33.021,1549.875707
28:33.021,1549.903752
28:33.024,1549.961446
28:33.029,1550.128145
28:33.034,1550.008727
28:33.039,1549.951830
28:33.044,1549.953433
28:33.076,1549.809205
28:33.082,1549.930195
28:33.084,1549.726687
28:33.084,1549.880515
28:33.085,1549.817217
28:33.085,1549.795585
28:33.086,1549.983083
28:33.086,1549.870098
28:33.089,1550.070437
28:33.094,1549.910162
28:33.099,1549.920579
28:33.104,1549.863688
28:33.138,1549.748317
28:33.142,1549.842856
28:33.142,1549.831639
28:33.144,1549.822024
28:33.144,1549.906957
28:33.145,1549.839651
28:33.146,1549.938208
28:33.146,1550.064026
28:33.150,1549.888527
28:33.154,1549.995905
28:33.159,1549.784369
28:33.165,1550.035174
28:33.169,1549.943016
28:33.199,1549.940612
28:33.200,1549.998309
28:33.206,1549.820422
28:33.206,1549.943016
28:33.207,1549.961446
28:33.207,1550.061621
28:33.208,1549.943817
28:33.209,1549.822826
28:33.214,1549.902950
28:33.219,1549.982282
28:33.224,1550.012734
28:33.229,1550.056813
28:33.261,1549.911764
28:33.265,1549.967056
28:33.266,1549.930195
28:33.267,1549.822024
28:33.267,1549.993501
28:33.268,1549.993501
28:33.269,1549.906155
28:33.270,1549.866893
28:33.274,1550.005522
28:33.279,1550.160206
28:33.284,1549.964652
28:33.289,1550.055210
28:33.323,1549.974268
28:33.328,1549.921380
28:33.329,1549.854073
28:33.330,1549.810808
28:33.330,1549.762738
28:33.330,1549.792380
28:33.331,1549.812410
28:33.331,1549.976672
28:33.334,1549.905354
28:33.339,1550.014337
28:33.344,1550.015139
28:33.349,1549.902950
28:33.354,1549.986289
28:33.386,1549.986289
28:33.394,1549.953433
28:33.395,1549.747516
28:33.396,1549.786772
28:33.396,1549.902149
28:33.396,1549.725085
28:33.398,1549.904553
28:33.398,1549.918976
28:33.399,1549.936605
28:33.404,1549.958241
28:33.409,1549.842055
28:33.414,1549.714671
28:33.418,1549.836446
28:33.448,1549.743510
28:33.455,1549.931797
28:33.457,1549.740306
28:33.457,1549.765942
28:33.459,1549.865291
28:33.459,1549.854875
28:33.459,1549.982282
28:33.460,1549.789176
28:33.464,1549.974268
28:33.469,1549.854073
28:33.474,1550.007125
28:33.479,1550.015139
28:33.513,1549.904553
28:33.518,1549.733096
28:33.518,1549.675418
28:33.519,1549.771550
28:33.519,1549.825229
28:33.520,1549.738704
28:33.520,1549.906957
28:33.521,1550.049600
28:33.524,1549.935002
28:33.529,1550.148985
28:33.534,1549.956638
28:33.540,1550.035975
28:33.544,1549.907758
28:33.577,1549.851670
28:33.582,1549.907758
28:33.582,1549.746715
28:33.583,1549.904553
28:33.583,1549.898143
28:33.584,1549.992700
28:33.584,1550.079254
28:33.585,1549.987891
28:33.590,1550.064026
28:33.594,1550.015139
28:33.599,1550.019146
28:33.604,1549.930195
28:33.609,1549.755527
28:33.639,1549.894937
28:33.646,1549.902950
28:33.646,1549.876508
28:33.647,1550.026358
28:33.647,1549.885322
28:33.648,1549.998309
28:33.650,1550.057614
28:33.651,1549.965453
28:33.654,1550.015139
28:33.660,1549.774755
28:33.664,1549.883720
28:33.669,1549.858881
28:33.698,1549.868496
28:33.702,1549.878111
28:33.703,1549.783568
28:33.704,1549.870098
28:33.704,1549.852471
28:33.705,1549.906155
28:33.705,1549.844458
28:33.709,1549.878111
28:33.714,1549.955837
28:33.720,1549.882918
28:33.724,1549.901348
28:33.729,1550.090474
28:33.757,1549.835645
28:33.764,1549.929393
28:33.765,1549.958241
28:33.766,1549.800392
28:33.766,1549.946221
28:33.767,1549.708262
28:33.767,1549.930996
28:33.769,1549.761135
28:33.773,1549.901348
28:33.779,1549.951830
28:33.785,1549.884521
28:33.789,1549.928592
28:33.820,1549.944618
28:33.825,1549.911764
28:33.826,1549.943016
28:33.826,1549.773954
28:33.827,1549.771550
28:33.827,1549.822024
28:33.828,1549.776357
28:33.829,1549.935804
28:33.834,1549.837247
28:33.839,1550.030365
28:33.844,1549.971063
28:33.849,1549.943817
28:33.881,1549.997508
28:33.888,1549.788375
28:33.888,1549.923784
28:33.888,1549.719477
28:33.889,1549.891732
28:33.890,1549.902149
28:33.890,1549.842856
28:33.891,1549.962248
28:33.894,1550.028763
28:33.899,1550.002316
28:33.904,1550.061621
28:33.909,1549.938208
28:33.914,1549.976672
28:33.946,1549.898143
28:33.952,1549.792380
28:33.952,1549.957440
28:33.953,1549.802796
28:33.954,1549.922181
28:33.954,1549.843657
28:33.954,1549.949426
28:33.955,1549.999912
28:33.959,1549.924585
28:33.964,1550.062423
28:33.969,1549.920579
28:33.974,1549.902950
28:33.979,1549.914970
28:34.016,1549.797989
28:34.022,1549.830838
28:34.023,1549.785971
28:34.023,1549.787573
28:34.023,1549.885322
28:34.024,1549.814814
28:34.024,1549.997508
28:34.025,1549.982282
28:34.025,1550.015139
28:34.028,1550.112114
28:34.034,1549.826832
28:34.039,1549.963049
28:34.044,1549.906155
28:34.049,1549.855676
28:34.085,1549.833241
28:34.090,1549.720278
28:34.090,1549.890130
28:34.091,1549.907758
28:34.091,1550.005522
28:34.092,1550.104100
28:34.092,1549.968659
28:34.093,1550.015940
28:34.093,1549.932598
28:34.099,1550.008727
28:34.104,1549.979076
28:34.109,1549.795585
28:34.114,1549.860483
28:34.144,1549.895739
28:34.150,1549.869297
28:34.150,1550.007926
28:34.152,1549.929393
28:34.153,1550.030365
28:34.154,1549.975871
28:34.154,1550.066430
28:34.155,1550.086467
28:34.160,1549.920579
28:34.164,1549.967056
28:34.169,1549.834043
28:34.175,1549.923784
28:34.204,1550.005522
28:34.209,1549.894937
28:34.209,1549.957440
28:34.210,1549.941413
28:34.210,1549.944618
28:34.211,1550.017543
28:34.211,1549.937406
28:34.214,1549.987891
28:34.219,1549.928592
28:34.223,1549.963049
28:34.229,1550.026358
28:34.234,1549.845260
28:34.271,1549.904553
28:34.277,1549.870899
28:34.278,1549.932598
28:34.278,1549.991097
28:34.279,1549.765141
28:34.279,1549.966255
28:34.280,1549.796386
28:34.280,1549.970261
28:34.281,1549.986289
28:34.285,1549.961446
28:34.289,1549.904553
28:34.294,1549.818820
28:34.299,1549.832440
28:34.304,1549.883720
28:34.335,1549.775556
28:34.342,1549.797188
28:34.343,1549.845260
28:34.343,1549.794784
28:34.344,1549.794784
28:34.345,1549.875707
28:34.345,1550.036777
28:34.345,1549.845260
28:34.349,1549.936605
28:34.353,1549.902950
28:34.359,1549.763539
28:34.364,1549.861284
28:34.369,1549.589710
28:34.400,1549.841254
28:34.408,1549.843657
28:34.408,1549.939810
28:34.408,1549.936605
28:34.409,1550.025557
28:34.409,1549.913367
28:34.410,1549.987891
28:34.410,1549.832440
28:34.414,1549.874104
28:34.420,1549.872502
28:34.424,1549.833241
28:34.429,1549.939009
28:34.434,1549.774755
28:34.468,1549.774755
28:34.476,1549.955036
28:34.477,1550.150588
28:34.477,1549.981480
28:34.478,1549.926989
28:34.479,1550.017543
28:34.479,1549.975069
28:34.480,1550.031968
28:34.480,1550.021550
28:34.484,1549.879713
28:34.489,1549.821223
28:34.494,1549.877309
28:34.500,1549.844458
28:34.504,1550.064827
28:34.535,1549.845260
28:34.542,1550.006323
28:34.542,1549.939810
28:34.543,1549.947824
28:34.543,1550.076048
28:34.544,1549.881316
28:34.544,1549.965453
28:34.545,1549.776357
28:34.550,1549.840452
28:34.554,1549.865291
28:34.559,1549.886925
28:34.565,1549.939009
28:34.598,1549.991097
28:34.604,1550.031968
28:34.605,1550.019947
28:34.605,1549.978275
28:34.606,1550.053607
28:34.607,1549.999912
28:34.607,1549.858881
28:34.607,1549.800392
28:34.609,1549.652989
28:34.613,1549.887726
28:34.619,1549.882918
28:34.624,1549.935002
28:34.630,1550.090474
28:34.660,1549.831639
28:34.666,1550.043188
28:34.666,1549.951029
28:34.667,1549.972665
28:34.668,1549.872502
28:34.670,1549.801995
28:34.673,1549.981480
28:34.673,1549.874906
28:34.674,1549.951830
28:34.678,1550.004720
28:34.684,1549.935002
28:34.689,1549.926989
28:34.719,1549.937406
28:34.726,1549.923784
28:34.727,1550.083261
28:34.728,1549.925387
28:34.728,1550.033571
28:34.729,1549.974268
28:34.729,1549.979076
28:34.730,1550.038380
28:34.733,1549.870098
28:34.738,1549.958241
28:34.744,1549.813211
28:34.749,1549.932598
28:34.754,1550.008727
28:34.783,1549.943016
28:34.788,1550.039181
28:34.788,1549.788375
28:34.789,1549.991898
28:34.790,1550.003118
28:34.791,1549.930996
28:34.791,1549.977474
28:34.794,1549.919777
28:34.799,1549.781965
28:34.804,1549.877309
28:34.809,1549.755527
28:34.814,1549.998309
28:34.843,1549.939009
28:34.847,1549.982282
28:34.849,1550.132152
28:34.849,1549.913367
28:34.850,1549.959042
28:34.851,1549.868496
28:34.851,1549.889329
28:34.854,1549.836446
28:34.859,1549.717074
28:34.864,1549.852471
28:34.869,1549.754726
28:34.874,1549.973467
28:34.902,1549.998309
28:34.907,1549.930195
28:34.908,1549.908559
28:34.908,1549.920579
28:34.909,1549.929393
28:34.909,1549.978275
28:34.911,1549.773153
28:34.914,1549.814012
28:34.919,1549.774755
28:34.923,1549.875707
28:34.929,1550.090474
28:34.934,1549.791579
28:34.966,1549.890931
28:34.973,1549.850868
28:34.973,1549.949426
28:34.974,1550.007926
28:34.974,1549.871701
28:34.975,1549.947824
28:34.975,1549.796386
28:34.976,1549.938208
28:34.979,1549.903752
28:34.984,1549.834844
28:34.989,1549.794784
28:34.994,1549.784369
28:34.999,1549.790778
28:35.035,1549.930195
28:35.042,1549.862086
28:35.043,1550.007926
28:35.044,1549.947824
28:35.044,1549.952632
28:35.045,1550.026358
28:35.045,1549.772351
28:35.047,1550.008727
28:35.047,1549.763539
28:35.049,1549.872502
28:35.054,1549.836446
28:35.059,1549.757931
28:35.064,1550.008727
28:35.068,1549.959844
28:35.100,1550.091276
28:35.108,1550.076048
28:35.108,1549.943817
28:35.109,1549.862086
28:35.109,1549.899745
28:35.111,1549.824428
28:35.112,1549.888527
28:35.113,1549.726687
28:35.114,1549.844458
28:35.119,1549.893335
28:35.124,1549.983885
28:35.129,1550.113718
28:35.161,1549.943817
28:35.169,1550.074445
28:35.169,1550.074445
28:35.169,1550.042387
28:35.171,1549.892534
28:35.172,1549.827633
28:35.173,1549.889329
28:35.174,1549.711466
28:35.174,1549.894937
28:35.179,1549.973467
28:35.184,1549.907758
28:35.189,1549.953433
28:35.222,1549.983885
28:35.228,1549.811609
28:35.229,1549.999912
28:35.230,1549.786772
28:35.231,1549.992700
28:35.232,1549.822024
28:35.232,1549.806001
28:35.232,1549.968659
28:35.234,1549.785971
28:35.239,1549.947022
28:35.244,1549.870098
28:35.248,1549.987090
28:35.254,1549.854875
28:35.284,1549.850067
28:35.291,1549.903752
28:35.291,1549.955837
28:35.292,1549.985487
28:35.292,1549.902149
28:35.293,1549.790778
28:35.293,1549.866092
28:35.294,1549.832440
28:35.299,1549.866893
28:35.304,1549.987891
28:35.309,1549.782766
28:35.314,1550.012734
28:35.343,1549.951830
28:35.348,1550.046394
28:35.349,1549.947824
28:35.350,1549.746715
28:35.351,1549.817217
28:35.351,1549.717074
28:35.352,1549.868496
28:35.353,1549.902149
28:35.359,1549.857278
28:35.364,1549.916572
28:35.369,1549.872502
28:35.374,1549.980679
28:35.402,1550.136160
28:35.409,1549.921380
28:35.410,1549.940612
28:35.411,1549.860483
28:35.411,1549.854073
28:35.411,1549.926188
28:35.412,1549.747516
28:35.414,1549.934201
28:35.419,1549.793182
28:35.424,1549.928592
28:35.429,1550.019947
28:35.434,1549.907758
28:35.464,1549.988693
28:35.471,1549.823627
28:35.472,1549.969460
28:35.473,1549.876508
28:35.473,1549.777158
28:35.474,1549.892534
28:35.474,1549.858079
28:35.475,1549.902149
28:35.479,1549.950228
28:35.484,1549.872502
28:35.489,1549.824428
28:35.494,1549.935804
28:35.499,1549.924585
28:35.529,1550.000713
28:35.535,1549.834043
28:35.537,1550.019947
28:35.538,1549.864489
28:35.539,1550.019146
28:35.539,1550.029564
28:35.540,1549.818018
28:35.541,1549.873303
28:35.544,1549.767545
28:35.549,1549.906957
28:35.554,1549.751522
28:35.559,1549.765141
28:35.589,1549.924585
28:35.597,1549.953433
28:35.598,1549.991898
28:35.598,1550.126542
28:35.598,1549.886123
28:35.600,1549.860483
28:35.600,1549.885322
28:35.601,1549.703455
28:35.604,1549.817217
28:35.609,1549.644979
28:35.614,1549.869297
28:35.619,1549.753124
28:35.624,1549.946221
28:35.653,1549.975871
28:35.660,1549.894136
28:35.662,1549.972665
28:35.662,1549.848465
28:35.662,1549.943016
28:35.663,1549.759533
28:35.664,1549.752323
28:35.665,1549.729090
28:35.669,1549.717074
28:35.674,1549.867694
28:35.679,1550.012734
28:35.685,1549.886925
28:35.713,1549.993501
28:35.719,1549.970261
28:35.719,1549.979076
28:35.720,1549.999912
28:35.721,1549.734698
28:35.721,1549.913367
28:35.722,1549.661800
28:35.724,1549.862086
28:35.729,1549.866893
28:35.734,1549.820422
28:35.739,1549.943016
28:35.744,1549.879713
28:35.775,1549.993501
28:35.782,1550.006323
28:35.783,1549.923784
28:35.783,1549.948625
28:35.784,1549.836446
28:35.784,1549.818820
28:35.785,1549.938208
28:35.785,1549.771550
28:35.789,1549.904553
28:35.794,1549.814814
28:35.799,1549.897341
28:35.804,1549.967857
28:35.809,1549.892534
28:35.840,1550.072842
28:35.847,1549.857278
28:35.847,1549.959042
28:35.847,1550.012734
28:35.848,1549.955837
28:35.848,1549.902950
28:35.849,1549.808404
28:35.849,1549.878912
28:35.854,1549.850067
28:35.859,1549.875707
28:35.864,1550.027160
28:35.869,1549.926989
28:35.874,1549.989494
28:35.904,1550.079254
28:35.914,1549.967056
28:35.916,1550.036777
28:35.916,1549.822024
28:35.917,1549.845260
28:35.917,1549.878111
28:35.918,1549.801193
28:35.919,1549.985487
28:35.919,1549.849266
28:35.924,1549.974268
28:35.929,1550.027961
28:35.934,1549.943817
28:35.939,1550.035975
28:35.970,1549.914970
28:35.978,1549.950228
28:35.979,1549.953433
28:35.980,1549.876508
28:35.980,1549.952632
28:35.981,1549.902950
28:35.981,1549.959042
28:35.982,1550.023153
28:35.984,1549.895739
28:35.989,1549.946221
28:35.994,1549.931797
28:35.999,1550.007125
28:36.004,1549.987891
28:36.034,1549.900546
28:36.041,1550.107305
28:36.042,1549.829235
28:36.043,1549.948625
28:36.043,1550.045593
28:36.044,1549.859682
28:36.046,1549.952632
28:36.046,1549.767545
28:36.049,1549.910162
28:36.054,1549.842055
28:36.059,1549.837247
28:36.064,1549.903752
28:36.096,1549.978275
28:36.103,1549.921380
28:36.104,1549.999912
28:36.104,1549.832440
28:36.105,1549.871701
28:36.105,1549.664203
28:36.106,1549.719477
28:36.106,1549.825229
28:36.109,1549.725085
28:36.113,1549.972665
28:36.119,1549.834043
28:36.125,1550.104100
28:36.129,1550.081658
28:36.160,1549.942214
28:36.168,1549.941413
28:36.169,1549.855676
28:36.169,1549.939810
28:36.170,1549.785971
28:36.171,1549.773954
28:36.173,1549.744312
28:36.173,1549.790778
28:36.174,1549.850067
28:36.179,1550.060820
28:36.184,1549.849266
28:36.189,1549.982282
28:36.224,1549.782766
28:36.229,1549.895739
28:36.231,1549.947022
28:36.232,1549.743510
28:36.233,1549.857278
28:36.233,1549.663402
28:36.234,1549.663402
28:36.234,1549.898944
28:36.235,1550.017543
28:36.239,1549.956638
28:36.244,1549.902149
28:36.248,1549.965453
28:36.254,1550.017543
28:36.283,1550.021550
28:36.290,1550.023153
28:36.290,1549.878912
28:36.291,1549.841254
28:36.291,1549.986289
28:36.292,1549.787573
28:36.292,1550.007125
28:36.294,1549.822826
28:36.299,1550.053607
28:36.304,1550.011132
28:36.309,1549.985487
28:36.314,1550.130549
28:36.341,1549.868496
28:36.346,1550.019947
28:36.347,1549.942214
28:36.347,1549.935002
28:36.348,1549.831639
28:36.348,1549.870899
28:36.349,1549.906155
28:36.354,1550.023153
28:36.359,1549.928592
28:36.365,1550.005522
28:36.369,1549.989494
28:36.398,1549.981480
28:36.404,1550.102497
28:36.405,1549.875707
28:36.406,1549.828434
28:36.406,1549.633764
28:36.407,1549.858079
28:36.407,1549.831639
28:36.409,1549.840452
28:36.414,1550.017543
28:36.419,1549.828434
28:36.424,1550.030365
28:36.454,1550.059217
28:36.463,1549.916572
28:36.463,1549.885322
28:36.464,1549.846862
28:36.464,1549.900546
28:36.465,1549.913367
28:36.465,1549.771550
28:36.466,1549.945420
28:36.469,1549.856477
28:36.474,1549.907758
28:36.479,1550.036777
28:36.484,1549.894136
28:36.489,1550.066430
28:36.518,1549.803597
28:36.525,1549.994302
28:36.526,1549.986289
28:36.526,1549.939810
28:36.527,1549.977474
28:36.527,1549.871701
28:36.528,1549.947022
28:36.529,1549.865291
28:36.533,1549.879713
28:36.539,1549.886925
28:36.544,1549.857278
28:36.549,1549.916572
28:36.580,1550.087268
28:36.589,1550.020748
28:36.589,1550.035975
28:36.590,1549.868496
28:36.592,1549.982282
28:36.592,1549.970261
28:36.593,1549.820422
28:36.593,1549.920579
28:36.593,1549.741908
28:36.599,1549.924585
28:36.604,1549.902149
28:36.608,1549.950228
28:36.614,1550.029564
28:36.646,1549.870098
28:36.652,1549.963851
28:36.653,1550.053607
28:36.653,1549.890931
28:36.655,1549.850067
28:36.656,1549.797989
28:36.656,1549.704256
28:36.657,1549.822024
28:36.660,1549.784369
28:36.664,1549.979076
28:36.669,1549.772351
28:36.675,1549.902950
28:36.710,1549.958241
28:36.718,1549.930195
28:36.719,1549.892534
28:36.719,1549.678622
28:36.720,1549.838049
28:36.720,1549.838850
28:36.721,1549.826832
28:36.722,1549.959844
28:36.722,1549.759533
28:36.724,1549.922983
28:36.729,1549.955036
28:36.734,1549.893335
28:36.739,1549.959844
28:36.744,1549.822024
28:36.777,1549.793182
28:36.778,1549.856477
28:36.785,1549.826030
28:36.785,1549.941413
28:36.786,1549.801193
28:36.787,1549.812410
28:36.787,1549.910162
28:36.787,1549.814814
28:36.789,1549.902149
28:36.794,1549.859682
28:36.798,1549.975871
28:36.804,1549.937406
28:36.809,1549.871701
28:36.840,1549.985487
28:36.847,1549.846061
28:36.847,1549.975871
28:36.848,1549.835645
28:36.848,1549.881316
28:36.849,1549.898143
28:36.849,1549.813211
28:36.850,1549.936605
28:36.853,1549.967056
28:36.859,1549.939009
28:36.864,1550.063224
28:36.869,1549.906957
28:36.874,1549.968659
28:36.904,1550.045593
28:36.912,1549.789977
28:36.913,1549.870899
28:36.913,1549.729090
28:36.914,1549.827633
28:36.915,1549.886925
28:36.915,1549.945420
28:36.915,1550.012734
28:36.919,1549.860483
28:36.924,1549.983083
28:36.929,1549.974268
28:36.933,1550.010330
28:36.940,1549.866893
28:36.968,1549.737102
28:36.974,1549.753124
28:36.975,1549.838049
28:36.975,1549.870098
28:36.975,1550.058416
28:36.976,1549.849266
28:36.978,1550.041585
28:36.979,1550.083261
28:36.984,1549.959042
28:36.989,1550.117725
28:36.994,1550.117725
28:36.999,1549.941413
28:37.032,1549.794784
28:37.040,1549.818018
28:37.040,1549.949426
28:37.041,1549.862086
28:37.041,1549.951830
28:37.042,1550.006323
28:37.042,1549.912566
28:37.043,1549.935804
28:37.044,1549.991097
28:37.049,1549.935804
28:37.054,1549.996707
28:37.059,1549.809205
28:37.064,1549.969460
28:37.097,1549.765141
28:37.104,1549.975871
28:37.105,1549.939009
28:37.105,1549.896540
28:37.106,1549.959042
28:37.106,1549.789176
28:37.107,1550.043990
28:37.107,1549.898143
28:37.109,1549.995104
28:37.114,1549.890931
28:37.119,1549.830838
28:37.124,1549.870098
28:37.129,1549.981480
28:37.168,1549.827633
28:37.174,1549.882117
28:37.175,1549.793182
28:37.176,1549.902149
28:37.176,1549.979076
28:37.179,1549.883720
28:37.181,1550.099291
28:37.182,1549.898143
28:37.182,1550.152191
28:37.183,1550.044791
28:37.184,1550.085665
28:37.189,1550.052805
28:37.195,1549.895739
28:37.199,1549.940612
28:37.227,1549.810808
28:37.233,1549.954234
28:37.234,1550.043990
28:37.234,1549.958241
28:37.234,1549.981480
28:37.236,1550.175436
28:37.236,1549.990296
28:37.239,1550.098489
28:37.244,1549.888527
28:37.249,1549.979076
28:37.254,1549.900546
28:37.259,1549.755527
28:37.293,1550.006323
28:37.299,1549.819621
28:37.300,1550.007926
28:37.300,1550.001515
28:37.301,1550.086467
28:37.301,1550.060820
28:37.302,1550.043188
28:37.302,1550.064827
28:37.304,1550.041585
28:37.309,1549.964652
28:37.314,1549.895739
28:37.320,1549.826030
28:37.324,1549.910963
28:37.354,1549.999912
28:37.359,1549.992700
28:37.360,1549.922983
28:37.360,1549.862086
28:37.361,1550.052004
28:37.361,1550.047997
28:37.362,1549.966255
28:37.365,1550.066430
28:37.369,1550.066430
28:37.375,1549.893335
28:37.380,1550.032770
28:37.384,1549.877309
28:37.412,1549.861284
28:37.419,1549.822826
28:37.419,1549.885322
28:37.419,1550.027961
28:37.420,1550.022351
28:37.420,1550.134557
28:37.422,1549.904553
28:37.424,1549.938208
28:37.430,1549.958241
28:37.435,1549.913367
28:37.439,1549.959042
28:37.475,1549.782766
28:37.480,1549.873303
28:37.480,1549.898143
28:37.481,1549.985487
28:37.481,1550.177039
28:37.482,1549.952632
28:37.482,1550.087268
28:37.482,1549.975069
28:37.485,1549.941413
28:37.490,1549.971864
28:37.495,1549.761937
28:37.500,1549.838049
28:37.504,1549.726687
28:37.533,1549.890130
28:37.540,1550.031167
28:37.541,1549.920579
28:37.541,1550.041585
28:37.541,1550.115321
28:37.542,1549.949426
28:37.542,1550.042387
28:37.544,1549.743510
28:37.549,1549.861284
28:37.554,1549.771550
28:37.560,1549.792380
28:37.564,1549.809205
28:37.595,1549.741908
28:37.600,1550.002316
28:37.601,1550.086467
28:37.601,1549.960645
28:37.602,1550.060820
28:37.602,1549.805199
28:37.603,1549.764340
28:37.604,1549.781965
28:37.609,1549.851670
28:37.614,1549.906155
28:37.619,1549.801995
28:37.623,1549.800392
28:37.652,1549.863688
28:37.659,1549.886123
28:37.661,1549.976672
28:37.661,1549.813211
28:37.662,1549.884521
28:37.662,1549.880515
28:37.664,1549.938208
28:37.665,1550.082459
28:37.669,1550.082459
28:37.674,1549.884521
28:37.679,1549.825229
28:37.683,1549.871701
28:37.713,1549.951830
28:37.717,1549.876508
28:37.718,1549.918175
28:37.719,1549.947022
28:37.719,1550.004720
28:37.720,1550.174634
28:37.720,1550.078452
28:37.725,1549.997508
28:37.729,1549.955837
28:37.734,1549.835645
28:37.739,1549.895739
28:37.744,1549.814012
28:37.774,1549.936605
28:37.780,1549.906155
28:37.781,1549.889329
28:37.782,1550.144175
28:37.782,1549.926989
28:37.783,1550.144175
28:37.783,1550.045593
28:37.785,1549.963049
28:37.789,1549.862086
28:37.795,1549.747516
28:37.799,1549.886925
28:37.803,1549.881316
28:37.834,1549.868496
28:37.841,1550.011933
28:37.841,1549.926188
28:37.842,1549.955837
28:37.842,1550.068033
28:37.843,1549.955837
28:37.843,1549.995104
28:37.845,1549.838850
28:37.849,1549.873303
28:37.854,1549.894136
28:37.860,1549.850868
28:37.864,1549.985487
28:37.893,1549.811609
28:37.901,1549.935804
28:37.901,1549.868496
28:37.902,1550.001515
28:37.902,1549.935804
28:37.903,1549.862086
28:37.903,1549.896540
28:37.904,1549.910162
28:37.909,1550.003919
28:37.914,1549.995905
28:37.919,1549.827633
28:37.924,1549.891732
28:37.958,1549.934201
28:37.963,1549.759533
28:37.964,1549.998309
28:37.966,1549.748317
28:37.966,1549.983083
28:37.967,1549.918976
28:37.967,1549.992700
28:37.969,1550.092077
28:37.969,1549.882918
28:37.974,1549.979076
28:37.979,1549.897341
28:37.984,1549.918976
28:37.989,1549.834043
28:38.017,1549.835645
28:38.018,1549.881316
28:38.024,1549.984686
28:38.024,1549.991097
28:38.025,1550.091276
28:38.025,1550.010330
28:38.026,1549.990296
28:38.029,1550.065629
28:38.034,1549.925387
28:38.039,1549.988693
28:38.044,1549.700251
28:38.049,1549.700251
28:38.083,1549.884521
28:38.089,1549.981480
28:38.089,1550.022351
28:38.090,1549.762738
28:38.091,1549.972665
28:38.091,1549.956638
28:38.091,1550.107305
28:38.092,1549.962248
28:38.094,1549.817217
28:38.100,1549.854073
28:38.104,1549.870098
28:38.109,1549.854073
28:38.114,1549.955036
28:38.146,1549.702654
28:38.152,1549.932598
28:38.152,1549.942214
28:38.153,1550.051203
28:38.154,1550.114519
28:38.155,1549.917374
28:38.155,1550.028763
28:38.156,1549.785971
28:38.159,1549.943817
28:38.164,1549.948625
28:38.169,1549.826030
28:38.174,1549.878111
28:38.211,1549.923784
28:38.216,1549.940612
28:38.218,1550.043990
28:38.220,1549.914970
28:38.220,1549.923784
28:38.221,1549.965453
28:38.221,1549.841254
28:38.223,1549.973467
28:38.223,1549.732295
28:38.224,1549.860483
28:38.229,1549.862887
28:38.234,1549.907758
28:38.239,1549.942214
28:38.268,1549.886123
28:38.275,1549.991097
28:38.275,1550.008727
28:38.276,1550.000713
28:38.276,1549.980679
28:38.277,1549.847663
28:38.277,1549.937406
28:38.279,1549.877309
28:38.284,1549.860483
28:38.289,1549.713068
